,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HOW_MANY_BOOKS_C,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,HOW_MANY_BOOKS_CHI,HOW_OFTEN_MOM_READ,MUSIC_INSTMT_CH_CA,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_T,HOW_OFT_TAKEN_TO_P,HOW_OFT_CH_SPEND_T,HOW_OFT_CH_W_DAD_O,DO_PARS_DISCUSS_TV,PIAT_MATH_TOTAL_RAW_SCORE,PIAT_READ_REC_TOTAL_RAW_SCO,PIAT_READ_COMP_TOTAL_RAW_SC,PPVT_TOTAL_RAW_SCORE,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,MOM_HELPS_CH_W_NONE,MUSIC_INSTMT_CH,CH_GET_SPEC_LESS,HOW_OFT_TAKEN_TO,HOW_OFT_CH_SPEND,HOW_OFT_CH_W_DAD,DO_PARS_DISCUSS,IF_LOW_GRADES_HE,HOW_MANY_BOOKS_CH,MUSICAL_INSTMT_CH,CH_GET_SPEC_LESSO,DO_PARS_DISCUSS_T,IF_LOW_GRADES_HEL,TYPE_OF_SCHOOL_CHILD_ATTEND,HOW_LONG_DID_CHILD_ATTEND_H,CHILD_ATTENDS_PUBLIC_PRIV_R,CHILD_AGE_WHEN_1ST_ATTD_HEA,CH_ATTENDS_PUBLIC_PRIV_RELI,IS_SCHOOL_GIFTED_HANDICAPPE,OWN_A_HOME_COMPUTER,HOW_MANY_BOOKS,MUSIC_INSTMT_C,CH_GET_SPEC_LE,HOW_OFT_CH_TAK,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPE,DO_PARS_DISCUS,IF_LOW_GRADES,MS_CH_ATTENDS_PUBLIC_PRIV_R,MS_IS_SCHOOL_GIFTED_HANDICA,SCHOOL_HOW_OFTEN_PARENTS_HE,HOW_OFT_PARENTS_HELP_WITH_H,HOW_MANY_BOOKS_DOES,HOW_OFT_DOES_MOM_REA,HOW_OFT_CH_EATS_W_MO,HOW_OFT_MOM_READ_TO,HOW_OFT_CH_TAKEN_TO,HOW_MANY_BOOKS_CHILD,IS_THERE_MUSIC_INSTR,HOW_OFT_CH_SPEND_TIM,PARS_DISCUSS_TV_PRGM,MOM_HELP_MORE_W_SCHO,PARS_DISCUSS_TV_PROG,MS_TYPE_OF_SCHOOL_CHILD_ATT,MS_TYPE_OF_SCH_CHD_ATTNDS_C,HOW_OFT_CH_TAKE,TYPE_SCHOOL_CHILD_ATTENDS_V,SCHOOL_CHILD_ATTENDS_RECD,SCHOOL_CHILD_ATTENDS,DOES_CHILD_USE_ANY_COMPUTER,DOES_CHILD_NEVER_USE,MOMHGC_EVER_XRND,TYPE_OF_SCHOOL,HOW_OFTEN_PARS_HELP_R_WITH,IS_CURRENT_MOST_RECENT_SCHO,IN_SCL_YR_HOW_OFTEN_PARENTS,TOTAL_FAMILY_INCOME_FROM_AL,FAMILY_INCOME_FROM_ALL_SOUR,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,TOTAL_FAMILY_INCOME_FR_ALL,VERSION_R29_XRND,HIGHEST_GRADE_OF_REGULAR_SC,MAR_10A,MAR_10B,SAMPLE_ID,MOTHER_RACE_ENCODED,SAMPLE_SEX,WKSWK_PCY,HRSWK_PCY,HGCREV79,TNFI_TRUNC,Q2_15A,Q2_15B,HGCREV80,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGCREV81,HGCREV82,HGCREV83,HGCREV84,HGCREV85,HGCREV86,HGCREV87,HGCREV88,HGCREV89,HGCREV90,HGCREV91,HGCREV92,HGCREV93,HGCREV94,HGCREV96,Q2_15C,HGCREV98,HGCREV00,HGCREV02,HGCREV04,HGCREV06,HGCREV08,HGCREV10,HGCREV12,HGCREV14,HGCREV16,Q2_15A_PRE,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
39,801,3,8.0,3.0,2.0,1976.0,,,6.0,,,,,3.0,,,,,,,,,,55.0,67.0,61.0,149.0,,,,,,2.0,6.0,6.0,,,2.0,0.0,0.0,1.0,4.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,,,,,,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2024.0,,18000.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,14.0,2.0
40,802,-1,8.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0
41,802,0,8.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,8.0,40.0,6.0,3.0,2.0,51.5,1565.5,12.0,24703.0,52.0,47.5,12.0,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0
42,802,1,8.0,3.0,1.0,1979.0,4.0,2.0,2.0,,,,,,4.0,4.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,40.0,28.75,27.75,,0.0,,,0.0,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,25.5,1116.5,,29000.0,39.0,55.0,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,14.0,2.0
43,802,2,8.0,3.0,1.0,1979.0,,,6.0,,,,,2.5,,,,,,,,,,56.0,62.0,52.5,110.5,,,,,,2.5,2.0,3.0,,,3.5,0.0,0.5,1.0,3.5,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,26480.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,14.0,2.0
44,802,3,8.0,3.0,1.0,1979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,1.0,,,,,6.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2496.0,,27500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,12.0,,,,,,,,,,,14.0,2.0
45,803,-1,8.0,3.0,2.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,1002.0,,23706.0,52.0,45.0,,51.0,1.0,18.0,13.0,35.0,12.0,24.0,48.0,11.0,4.0,12.0,12.0,43.0,42.0,44022.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0
46,803,0,8.0,3.0,2.0,1982.0,4.0,4.0,,1.0,2.0,3.0,4.0,3.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2154.5,,11001.5,29.5,32.0,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,14.0,2.0
47,803,1,8.0,3.0,2.0,1982.0,4.0,3.0,,1.0,2.0,3.0,,,,,,,,,,,,33.25,38.0,34.5,,0.0,,,0.0,0.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.5,2060.0,,26738.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,,14.0,2.0
48,803,2,8.0,3.0,2.0,1982.0,4.0,4.0,6.0,,,,,,,,,,,,,,,55.0,81.0,45.0,114.0,,,,0.0,1.0,,,3.0,1.0,4.0,,,,,,,,,,,,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,3.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2030.0,,22747.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,,,,,,,,,,,,,14.0,2.0
49,803,3,8.0,3.0,2.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,1.0,,1.0,,3.0,7.0,1.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,13.0,,,,,,,,,,14.0,2.0
50,1001,-1,10.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2080.0,,25000.0,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
51,1001,0,10.0,3.0,2.0,1983.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,13.0,18.0,18.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,14.5,677.5,,8997.5,23.5,17.5,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,9.0,,,,,,,,,,,,,,,,,,,,9.0,
52,1001,1,10.0,3.0,2.0,1983.0,4.0,4.75,,,,,,,,,,,,,,,,15.0,26.0,24.0,,0.0,,,0.0,1.0,,,,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,36.0,460.0,,23799.0,52.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,9.0,
53,1001,2,10.0,3.0,2.0,1983.0,,,2.0,,,,,,,,,,,,,,,60.0,53.0,56.0,113.0,,,,,,,,3.0,,,,,,,,,,,,,,0.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,23.5,1037.5,,26497.5,23.5,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,,,,,,,,,,,,,,9.0,
54,1001,3,10.0,3.0,2.0,1983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,1.0,,,,8.0,0.0,0.0,1.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
55,1002,-1,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
56,1002,0,10.0,3.0,2.0,1988.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,532.0,,,,,3.0,,36.0,460.0,,23799.0,52.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,9.0,9.0,9.0,9.0,,,,,,,,,,,,,,,9.0,
57,1002,1,10.0,3.0,2.0,1988.0,4.0,5.0,,,,,,3.0,,,,,,,,,,17.0,17.0,17.0,53.0,,,,0.0,1.0,3.0,1.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,532.0,,,,,3.0,,52.0,2080.0,,53000.0,52.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,9.0,
58,1002,2,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
59,1002,3,10.0,3.0,2.0,1988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,
60,1201,-1,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
61,1201,0,12.0,3.0,1.0,1989.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,12.0,13.0,13.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,-5.0,-5.0,,-5.0,-5.0,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,16.0,3.0
62,1201,1,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
63,1201,2,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
64,1201,3,12.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
65,1202,-1,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
66,1202,0,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,9.25,382.75,,22583.75,8.5,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,,,,,,,,,,,,,,16.0,3.0
67,1202,1,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
68,1202,2,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
69,1202,3,12.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0
70,1601,-1,16.0,3.0,1.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2641.0,,47676.0,16.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,13.0,1.0
71,1601,0,16.0,3.0,1.0,1990.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1766.0,,73850.0,52.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,13.0,1.0
72,1601,1,16.0,3.0,1.0,1990.0,4.0,5.0,,,,,,2.0,,,,,,,,,,34.0,51.25,44.25,,,,,0.0,1.0,3.0,1.0,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,3.0,4.0,6.0,4.0,,1.0,,,,4.0,,,1.0,,,3.0,3.0,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,45.25,846.75,,88637.5,52.0,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,,,,,,,,,,,13.0,1.0
73,1601,2,16.0,3.0,1.0,1990.0,,,2.0,,,,,,,,,,,,,,,55.0,68.0,57.0,105.0,,,,,,,,3.0,,,,,,,,3.0,,,,,,1.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,,,,3.0,,,,,,,,,,,,,,,,,3.0,1.0,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1300.0,,86400.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,,,,13.0,1.0
74,1601,3,16.0,3.0,1.0,1990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,2.0,3.0,5.5,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2132.0,,99000.0,52.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,13.0,1.0
75,1602,-1,16.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2020.0,,75500.0,52.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,13.0,1.0
76,1602,0,16.0,3.0,1.0,1993.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,34.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,958.5,,79875.0,52.0,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,13.0,,,,,,,,,,,13.0,1.0
77,1602,1,16.0,3.0,1.0,1993.0,4.0,3.75,,,,,,2.25,,,,,,,,,,23.0,22.5,21.75,,,,,0.0,1.0,2.0,1.0,,1.0,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1300.0,,82500.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,,13.0,1.0
78,1602,2,16.0,3.0,1.0,1993.0,,,4.0,,,,,,,,,,,,,,,48.0,59.0,46.5,103.0,,,,,,,,5.5,,,,,,,,1.0,,,,,,,4.0,1.0,1.0,2.5,2.0,3.0,1.0,4.5,,,,4.0,,,,,,,,,,,,,,,,,3.0,1.0,,13.0,,,,,,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2098.5,,133318.0,52.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,13.0,1.0
79,1602,3,16.0,3.0,1.0,1993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,1.0,5.0,,5.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,51.0,2110.0,,119000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,13.0,1.0
80,1603,-1,16.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0
81,1603,0,16.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,45.25,937.75,,88062.5,52.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,13.0,13.0,,,,,,,,,,13.0,1.0
82,1603,1,16.0,3.0,2.0,1996.0,4.0,4.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,23.25,33.0,26.5,2.0,,,,1.0,1.0,3.0,1.0,,1.0,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,1873.75,,122577.0,52.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,,,13.0,1.0
83,1603,2,16.0,3.0,2.0,1996.0,4.0,4.0,6.0,,,,,3.0,,,,,,,,,,44.0,65.0,42.0,97.0,,,,1.0,1.0,2.0,3.0,5.0,1.0,5.0,,,,,,3.0,,,,,,,4.0,1.0,1.0,3.0,3.0,4.0,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,13.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,52.0,2132.0,,66000.0,52.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,13.0,,,,,13.0,1.0
84,1603,3,16.0,3.0,2.0,1996.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,,1.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,0.0,96000.0,532.0,,,,,3.0,,52.0,2028.0,,92000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,13.0,,,13.0,1.0
85,1901,-1,19.0,3.0,2.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,6.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,12.0,1.0
86,1901,0,19.0,3.0,2.0,1987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,0.0,0.0,,4809.0,24.0,3.0,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,,,,12.0,1.0
87,1901,1,19.0,3.0,2.0,1987.0,4.0,5.0,,,,,,4.0,,,,,,,,,,18.0,35.0,20.0,85.0,,,,0.0,0.0,2.0,4.0,,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,3.0,0.0,0.0,0.0,0.0,0.0,,532.0,,,,,3.0,,-1.25,-1.25,,5073.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,,,,,,,,,,,,,,12.0,1.0
