scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
parent_human_capital,low h,0.8,1,0.8175960397595149,0.8,0.6281031194151558,0.34572588082621347,0.2197421489745917,0.5534721649567425,0.556246455728686,-17.088687349093497
parent_human_capital,low h,0.8,1,0.8249725499515008,0.8,0.627995521875037,0.34583799085504946,0.22001118495623434,0.5555551540854927,0.558339885883894,-17.076382085470375
parent_human_capital,low h,0.8,1,0.8324832761809209,0.8,0.6279652935064517,0.3458694762780655,0.22008675233396263,0.5575224115609492,0.560317004278482,-17.063927150619683
parent_human_capital,low h,0.8,1,0.8401306669712053,0.8,0.6278366495542684,0.3460034595085432,0.22040833213803396,0.5596974988921471,0.5625029942802987,-17.05132059468193
parent_human_capital,low h,0.8,1,0.8479172267176741,0.8,0.6278979143660959,0.3459396506071823,0.22025518250824666,0.5615489228938558,0.5643636985834355,-17.0385753965404
parent_human_capital,low h,0.8,1,0.8558455170188431,0.8,0.6279420702923836,0.34589363339699847,0.22014476179929435,0.5634579691048776,0.5662823139284114,-17.02568518289118
parent_human_capital,low h,0.8,1,0.8639181580433734,0.8,0.6279289418183835,0.3459073614522864,0.22017765867290895,0.56550010571478,0.5683346867906689,-17.012659903988368
parent_human_capital,low h,0.8,1,0.8721378299336601,0.8,0.6278841484819762,0.34595401308394,0.22028963035889743,0.5676285806864754,0.5704738307875585,-16.999505129855287
parent_human_capital,low h,0.8,1,0.8805072742470966,0.8,0.6278356792450153,0.3460044772837839,0.22041076804363352,0.5697918623773748,0.5726479559730584,-16.9862070890311
parent_human_capital,low h,0.8,1,0.88902929543607,0.8,0.6279016339527979,0.3459357656595573,0.2202458685969647,0.5717687738301425,0.5746347767357203,-16.97277203545268
parent_human_capital,low h,0.8,1,0.8977067623677852,0.8,0.6278916600845195,0.34594615769886433,0.2202708070018452,0.5739159914389702,0.576792757317602,-16.959190862606597
parent_human_capital,low h,0.8,1,0.9065426098850453,0.8,0.6279280859377212,0.3459082338310641,0.22017977077901124,0.5760041592960182,0.5788913921595913,-16.94547599466981
parent_human_capital,low h,0.8,1,0.9155398404091444,0.8,0.6278293810492812,0.34601104261286203,0.22042652031324017,0.5783765480051145,0.5812756725165785,-16.931611466893113
parent_human_capital,low h,0.8,1,0.9247015255860773,0.8,0.6278087106926471,0.3460325765560902,0.2204781995481228,0.580630947435151,0.5835413721707834,-16.917609941882795
parent_human_capital,low h,0.8,1,0.9340308079772923,0.8,0.6279522241710211,0.3458830888902091,0.22011942383087996,0.5826022176856509,0.5855225234545335,-16.903468715372963
parent_human_capital,low h,0.8,1,0.9435309027962627,0.8,0.6278812782570026,0.3459569744864106,0.22029676500342876,0.5850114718495814,0.5879438540552163,-16.889182975551563
parent_human_capital,low h,0.8,1,0.9532050996921831,0.8,0.6278375897750661,0.3460024814585296,0.22040598352521656,0.5873994164000976,0.590343768227603,-16.87475556325776
parent_human_capital,low h,0.8,1,0.9630567645821445,0.8,0.6278503062233711,0.34598925220015686,0.22037421694485476,0.5897099276741355,0.592665860987598,-16.860178524464708
parent_human_capital,low h,0.8,1,0.9730893415331738,0.8,0.6277934335343976,0.3460484915976941,0.2205163943662819,0.5921853441269392,0.5951536855170071,-16.84544996417871
parent_human_capital,low h,0.8,1,0.9833063546955787,0.8,0.6279832393065125,0.345850763742623,0.22004186048286478,0.5942151727702212,0.5971936887187045,-16.830574010097692
parent_human_capital,low h,0.8,1,0.9937114102890687,0.8,0.6278840120626268,0.34595413289721466,0.22028993930936241,0.596835659950754,0.5998273111458916,-16.81556117756504
parent_human_capital,low h,0.8,1,1.0043081986431819,0.8,0.6278904937059091,0.3459473737061859,0.22027372443099869,0.5992833217007235,0.6022872418514396,-16.80041328132025
parent_human_capital,low h,0.8,1,1.0151004962935855,0.8,0.6278616014911108,0.3459774688037466,0.22034595358628428,0.6018324280417614,0.6048491256411848,-16.78509671789954
parent_human_capital,low h,0.8,1,1.0260921681358672,0.8,0.6278194232735104,0.3460214090689807,0.22045140578582184,0.604440721684395,0.6074704934101096,-16.769624957312267
parent_human_capital,low h,0.8,1,1.037287169638491,0.8,0.6279510164672798,0.3458843277798301,0.22012241553567555,0.6067407167536286,0.6097820172526042,-16.753993395187713
parent_human_capital,low h,0.8,1,1.0486895491166357,0.8,0.6278910585377837,0.34594679482122315,0.22027232600477764,0.6094508853878948,0.6125057706636822,-16.73824634212504
parent_human_capital,low h,0.8,1,1.0603034500686892,0.8,0.6278857515767609,0.3459523151226309,0.22028558219982772,0.6120874953290971,0.6151555966672128,-16.72234096145298
parent_human_capital,low h,0.8,1,1.0721331135772334,0.8,0.6278824860234031,0.3459557154153794,0.2202937441747433,0.6147545375148414,0.6178360074575461,-16.706264319442347
parent_human_capital,low h,0.8,1,1.0841828807763967,0.8,0.6278977395359465,0.3459398303270942,0.22025561613506914,0.6174195154434061,0.6205143436435676,-16.690023669956993
parent_human_capital,low h,0.8,1,1.0964571953875313,0.8,0.6278719070301592,0.3459667375060259,0.2203201949785182,0.6202018403688403,0.6233106150307279,-16.673646558119145
parent_human_capital,low h,0.8,1,1.1089606063252093,0.8,0.6278462974727165,0.3459934137986691,0.2203842183973671,0.6230198069991993,0.626142706777603,-16.657120307459042
parent_human_capital,low h,0.8,1,1.1216977703756155,0.8,0.6278815638000321,0.34595666351207444,0.22029603165735506,0.6257515355790179,0.6288881282039099,-16.640435182465676
parent_human_capital,low h,0.8,1,1.1346734549494641,0.8,0.6279513748697062,0.34588397978115587,0.22012155601515823,0.6284494830870828,0.6315995992301366,-16.62357161360827
parent_human_capital,low h,0.8,1,1.147892540911644,0.8,0.6277305095415849,0.34611403548470204,0.2206737015563861,0.6317739691268118,0.6349407493254867,-16.606564369442314
