scenario_family,scenario,parameter_value,period,hc,parent_h,c_policy,l_policy,e_policy,perceived_hc_next_policy,true_expected_hc_next_policy,value_policy
public_input_complements,low g,0.6,1,0.8175960397595149,1.2,0.8119229312412455,0.32494737880460783,0.23996340697670732,0.5845447788136648,0.5874748217107223,-17.25904023934176
public_input_complements,low g,0.6,1,0.8249725499515008,1.2,0.8119689777842125,0.3250039220094121,0.2400394937561177,0.5861731514403892,0.589111356589205,-17.24751864383143
public_input_complements,low g,0.6,1,0.8324832761809209,1.2,0.812232680611318,0.3249727775140508,0.23970851881903182,0.5876724447007928,0.5906181650883509,-17.235922100202306
public_input_complements,low g,0.6,1,0.8401306669712053,1.2,0.8119129778825229,0.32496115969551376,0.24000312705978688,0.5894239736275972,0.5923784735904366,-17.224279398558988
public_input_complements,low g,0.6,1,0.8479172267176741,1.2,0.8122048929709312,0.3249760024570177,0.2397432723362268,0.5909733228858626,0.5939355889941775,-17.212578732272917
public_input_complements,low g,0.6,1,0.8558455170188431,1.2,0.8117587598095067,0.32502767289227485,0.24030101363780687,0.5928489595278214,0.5958206273039288,-17.200806456017734
public_input_complements,low g,0.6,1,0.8639181580433734,1.2,0.8119856899434528,0.32500202581602206,0.2400186858191548,0.5944247121870957,0.597404278456277,-17.188969389597855
public_input_complements,low g,0.6,1,0.8721378299336601,1.2,0.8115993478866917,0.3250468172469759,0.24050177736677625,0.5963038797475463,0.5992928653833226,-17.177065662778542
public_input_complements,low g,0.6,1,0.8805072742470966,1.2,0.8120643618525155,0.32499228837959504,0.23991898104740972,0.5977950458538485,0.6007915059908375,-17.165105099567665
public_input_complements,low g,0.6,1,0.88902929543607,1.2,0.8115853067048922,0.3250484297184593,0.24051930148697992,0.5997499507776607,0.6027562099163585,-17.153088711283978
public_input_complements,low g,0.6,1,0.8977067623677852,1.2,0.8117137672161274,0.3250328653764186,0.24035722199693704,0.6014301329633904,0.6044448140503418,-17.141013064348588
public_input_complements,low g,0.6,1,0.9065426098850453,1.2,0.8117083490203258,0.3250334611043092,0.24036392696498204,0.6031894001399563,0.6062128995903273,-17.12888305253621
public_input_complements,low g,0.6,1,0.9155398404091444,1.2,0.8116446787683607,0.3250415392730064,0.24044504606133305,0.6049921513825555,0.6080246871611346,-17.1166993780218
public_input_complements,low g,0.6,1,0.9247015255860773,1.2,0.8118195852779237,0.325085927168779,0.24036601740663882,0.6067407312530543,0.6097820318247085,-17.104440956603348
public_input_complements,low g,0.6,1,0.9340308079772923,1.2,0.8114703185542149,0.3250610642805893,0.2406615802918579,0.6086642660124831,0.6117152083422428,-17.092153057051952
public_input_complements,low g,0.6,1,0.9435309027962627,1.2,0.8118871814552672,0.3250134400007001,0.2401418489462449,0.6102778889048809,0.6133369195530479,-17.079781854017796
