,id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_ALPHABET_,MOM_HELPS_CH_LEARN_COLORS_,MOM_HELPS_CH_LEARN_SHAPES_,PIAT_MATH_TOTAL_RAW_SCORE_,PIAT_READ_REC_TOTAL_RAW_SCO_,PIAT_READ_COMP_TOTAL_RAW_SC_,PPVT_TOTAL_RAW_SCORE_,HOW_OFT_MOM_READ_TO_,MOM_HELPS_CH_LEARN_N_,MOM_HELPS_CH_LEARN_A_,MOM_HELPS_CH_LEARN_C_,MOM_HELPS_CH_LEARN_S_,MOM_HELPS_CH_W_NONE_,HOW_OFT_CH_TAKEN_TO_,MS_TYPE_OF_SCHOOL_CHILD_ATT_,MS_TYPE_OF_SCH_CHD_ATTNDS_C_,MOMHGC_EVER_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,VERSION_R29_XRND,HOW_MANY_BOOKS_C_,HOW_OFTEN_MOM_RE_,HOW_OFT_CH_EATS_,HOW_OFT_CH_TAKEN_,MUSIC_INSTMT_CH_,CH_GET_SPEC_LESS_,HOW_OFT_TAKEN_TO_,HOW_OFT_CH_SPEND_,HOW_OFT_CH_W_DAD_,DO_PARS_DISCUSS_,IF_LOW_GRADES_HE_,TYPE_OF_SCHOOL_CHILD_ATTEND_,HOW_OFT_PARENTS_HELP_WITH_H_,HOW_MANY_BOOKS_,MUSIC_INSTMT_C_,CH_GET_SPEC_LE_,HOW_OFT_CH_TAK_,HOW_OFT_TAKEN_,HOW_OFT_CH_SPE_,HOW_OFT_CH_W_D_,HOW_OFT_CH_EAT_,DO_PARS_DISCUS_,IF_LOW_GRADES_,SCHOOL_CHILD_ATTENDS_2004_,DOES_CHILD_USE_ANY_COMPUTER_,4_5_HOW_OFTEN_MOM_RE_,4_5_HOW_MANY_BOOKS_C_,4_5_MOM_HELPS_CH_LEA_,MOM_HELPS_CH_LEARN_COLORS_2_,MOM_HELPS_CH_LEARN_SHAPES_2_,4_5_HOW_OFT_CH_TAKEN_,4_5_HOW_OFT_CH_EATS_,CHILD_EVER_ENROLLED_IN_HEAD_,HOW_MANY_BOOKS_CH_,MUSICAL_INSTMT_CH_,CH_GET_SPEC_LESSO_,HOW_OFT_CH_EATS_W_,DO_PARS_DISCUSS_T_,IF_LOW_GRADES_HEL_,CH_ATTENDS_PUBLIC_PRIV_RELI_,IS_SCHOOL_GIFTED_HANDICAPPE_,OWN_A_HOME_COMPUTER_,MS_IS_SCHOOL_GIFTED_HANDICA_,TYPE_OF_SCHOOL_,HOW_OFTEN_PARS_HELP_R_WITH_,SCHOOL_HOW_OFTEN_PARENTS_HE_,IS_CURRENT_MOST_RECENT_SCHO_,MS_CH_ATTENDS_PUBLIC_PRIV_R_,HOW_OFT_CH_EATS_W_MO_,HOW_OFT_CH_SPEND_TIM_,MOM_HELP_MORE_W_SCHO_,PARS_DISCUSS_TV_PROG_,CHILD_ATTENDS_PUBLIC_PRIV_R_,6_HOW_MANY_BOOKS_CHI_,6_HOW_OFTEN_MOM_READ_,6_MUSIC_INSTMT_CH_CA_,6_CH_GET_SPEC_LESSON_,6_HOW_OFT_CH_TAKEN_T_,6_HOW_OFT_TAKEN_TO_P_,6_HOW_OFT_CH_SPEND_T_,6_HOW_OFT_CH_W_DAD_O_,6_HOW_OFT_CH_EATS_W_,6_DO_PARS_DISCUSS_TV_,IN_SCL_YR_HOW_OFTEN_PARENTS_,FAMILY_INCOME_FROM_ALL_SOUR_,HOW_OFT_DOES_MOM_REA_,HOW_MANY_BOOKS_CHILD_,PARS_DISCUSS_TV_PRGM_,TOTAL_FAMILY_INCOME_FROM_AL_,HOW_OFTEN_MOM_R_,MOM_HELPS_CH_LE_,_MOM_HELPS_CH_LEARN_ALPHABE_,_MOM_HELPS_CH_LEARN_COLORS__,_MOM_HELPS_CH_LEARN_SHAPES__,HOW_OFT_CH_TAKE_,TOTAL_FAMILY_INCOME_FR_ALL_,HOW_MANY_BOOKS_DOES_,IS_THERE_MUSIC_INSTR_,CHILD_S_AGE_WHEN_1ST_ATTD_H_,CHILD_AGE_WHEN_1ST_ATTD_HEA_,DOES_CHILD_NEVER_USE_,HIGHEST_GRADE_OF_REGULAR_SC_,HOW_LONG_CHILD_WAS_IN_HEAD_,MOM_HELPS_CH_W_N_
253,7803,1,78.0,3.0,1.0,1996.0,,,,,34.0,39.0,22.0,86.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,7803,2,78.0,3.0,1.0,1996.0,,,,,55.0,46.0,45.0,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,7803,3,78.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,7804,0,78.0,3.0,2.0,2000.0,1.0,1.0,,,,,,50.0,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,7804,1,78.0,3.0,2.0,2000.0,,,,,27.0,29.0,19.0,,,,,,,,,,,16.0,,,,,,,532.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,7804,2,78.0,3.0,2.0,2000.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,7804,3,78.0,3.0,2.0,2000.0,,,,,,,,,,,,,,,,,,16.0,,,,,,,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,8601,0,86.0,2.0,2.0,1977.0,,,,,,,,,,,,,,,,,,9.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,8601,1,86.0,2.0,2.0,1977.0,,,,,40.0,49.0,46.0,82.0,,,,,,,,,,9.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,0.0,1.0,4.0,4.0,5.0,6.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,
262,8601,2,86.0,2.0,2.0,1977.0,,,,,,,,107.0,,,,,,,,,,9.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,6.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,6.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
263,8601,3,86.0,2.0,2.0,1977.0,,,,,,,,,,,,,,,,,,9.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,2.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,7.0,1.0,5.0,1.0,4.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,8901,0,89.0,2.0,2.0,1986.0,,,,,,,,23.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0
265,8901,1,89.0,2.0,2.0,1986.0,,,,,,,18.0,64.0,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,8901,2,89.0,2.0,2.0,1986.0,,,,,48.0,61.0,52.0,91.0,,,,,,,,1.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,4.0,1.0,0.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,3.0,,1.0,5.0,1.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,,,,,
267,8901,3,89.0,2.0,2.0,1986.0,,,,,,,,,,,,,,,,,,16.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,9101,0,91.0,3.0,1.0,1994.0,,,,,,,,36.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,
269,9101,1,91.0,3.0,1.0,1994.0,,,,,,,,,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,4.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,9101,2,91.0,3.0,1.0,1994.0,,,,,66.0,49.0,49.0,,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,9101,3,91.0,3.0,1.0,1994.0,,,,,,,,,,,,,,,,,,16.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
272,9102,0,91.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,9102,1,91.0,3.0,1.0,1996.0,1.0,1.0,,,,,,,,,,,,,,,,16.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,9102,2,91.0,3.0,1.0,1996.0,,,,,-3.0,-3.0,54.0,126.0,,,,,,,,,,16.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,9102,3,91.0,3.0,1.0,1996.0,,,,,,,,,,,,,,,,,,16.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
276,9201,0,92.0,3.0,1.0,1982.0,1.0,2.0,3.0,4.0,,,,49.0,,,,,,,,,,12.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,9201,1,92.0,3.0,1.0,1982.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,12.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,4.0,3.0,,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,9201,2,92.0,3.0,1.0,1982.0,,,,,46.0,60.0,48.0,119.0,,,,,,,,,,12.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,4.0,3.0,,,0.0,1.0,,,,,,,,4.0,0.0,1.0,2.0,2.0,4.0,4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,0.0,1.0,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,9201,3,92.0,3.0,1.0,1982.0,,,,,,,,,,,,,,,,,,12.0,4.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,,60000.0,,,,,,,,,,,,,,,
280,9202,0,92.0,3.0,1.0,1992.0,1.0,2.0,3.0,4.0,,,,50.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,9202,1,92.0,3.0,1.0,1992.0,,,,,,,45.0,,,,,,,,,1.0,1.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,4.0,3.0,7.0,3.0,0.0,1.0,3.0,3.0,4.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,1.0,,,,,,,,,,,,,,,,
282,9202,2,92.0,3.0,1.0,1992.0,,,,,54.0,76.0,51.0,119.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,-7.0,3.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,9202,3,92.0,3.0,1.0,1992.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,9501,0,95.0,3.0,1.0,1985.0,1.0,2.0,3.0,4.0,,,,53.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,9501,1,95.0,3.0,1.0,1985.0,,,,,,,,77.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,2.0,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,9501,2,95.0,3.0,1.0,1985.0,,,,,,,47.0,97.0,,,,,,,,1.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
287,9501,3,95.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,4.0,,,,5.0,,,,,,,70000.0,,,,,,,,
288,9502,0,95.0,3.0,1.0,1987.0,,2.0,,,11.0,5.0,5.0,69.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
289,9502,1,95.0,3.0,1.0,1987.0,,,,,,,,97.0,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,9502,2,95.0,3.0,1.0,1987.0,,,,,42.0,44.0,44.0,122.0,,,,,,,,1.0,1.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
291,9502,3,95.0,3.0,1.0,1987.0,,,,,,,,,,,,,,,,,,12.0,6.0,0.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,
292,9503,0,95.0,3.0,1.0,1988.0,,,3.0,4.0,,,,38.0,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,9503,1,95.0,3.0,1.0,1988.0,1.0,2.0,3.0,4.0,,,,75.0,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,4.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,,,4.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,9503,2,95.0,3.0,1.0,1988.0,,,,,-7.0,-7.0,-7.0,,,,,,,,,1.0,1.0,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,-7.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,6.0,0.0,4.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,,,,,,,,,,,,,,,,
295,9503,3,95.0,3.0,1.0,1988.0,,,,,,,,,,,,,,,,,,12.0,8.0,1.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
296,9601,0,96.0,3.0,2.0,1980.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,9601,1,96.0,3.0,2.0,1980.0,1.0,2.0,3.0,4.0,,,,78.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,5.0,0.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,9601,2,96.0,3.0,2.0,1980.0,,,,,55.0,60.0,65.0,136.0,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,1.0,,,2.0,3.0,6.0,,,,,4.0,0.0,1.0,4.0,3.0,2.0,3.0,3.0,1.0,4.0,,,,,,,,,,,4.0,1.0,0.0,4.0,0.0,5.0,2.0,1.0,0.0,1.0,,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,9601,3,96.0,3.0,2.0,1980.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,1.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,9602,0,96.0,3.0,2.0,1986.0,1.0,2.0,3.0,4.0,,,,,,,,,,,,,,12.0,10.0,1.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,9602,1,96.0,3.0,2.0,1986.0,1.0,2.0,3.0,4.0,21.0,,,57.0,,,,,,,,,,12.0,10.0,1.0,1.0,0.0,1.0,0.0,532.0,4.0,6.0,3.0,4.0,0.0,1.0,3.0,2.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,9602,2,96.0,3.0,2.0,1986.0,,,,,49.0,58.0,56.0,114.0,,,,,,,,1.0,1.0,12.0,10.0,1.0,1.0,0.0,1.0,0.0,532.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,5.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,4.0,,1.0,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
303,9602,3,96.0,3.0,2.0,1986.0,,,,,,,,,,,,,,,,,,12.0,10.0,1.0,1.0,0.0,1.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,9603,0,96.0,3.0,1.0,1998.0,1.0,1.0,,,,,,49.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,9603,1,96.0,3.0,1.0,1998.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,9603,2,96.0,3.0,1.0,1998.0,,,,,63.0,70.0,50.0,113.0,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,4.0,5.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,2.0,1.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
307,9603,3,96.0,3.0,1.0,1998.0,,,,,,,,,,,,,,,,,,12.0,8.0,0.0,0.0,1.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,96000.0,,,,,,,,,,,,,,,
308,9701,0,97.0,3.0,1.0,1987.0,,,,,15.0,8.0,8.0,82.0,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,9701,1,97.0,3.0,1.0,1987.0,,,,,,,,95.0,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,9701,2,97.0,3.0,1.0,1987.0,,,,,,,,72.0,,,,,,,,1.0,1.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,1.0,,4.0,0.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,
311,9701,3,97.0,3.0,1.0,1987.0,,,,,,,,,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.0,,,,,6.0,,,,,,,100000.0,,,,,,,,
312,9702,0,97.0,3.0,1.0,1989.0,,,,,12.0,6.0,6.0,16.0,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,9702,1,97.0,3.0,1.0,1989.0,,,,,,,,90.0,,,,,,,,1.0,1.0,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,4.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0,,,,,,,,,,,,,,,,,,6.0,4.0,1.0,,,,,,,,,,,,,,,,
314,9702,2,97.0,3.0,1.0,1989.0,,,,,,,,131.0,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,9702,3,97.0,3.0,1.0,1989.0,,,,,,,,,,,,,,,,,,14.0,7.0,1.0,0.0,0.0,0.0,0.0,532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.0,,,,,5.0,,,,,,,-2.0,,,,,,,,
