id,period,year,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE_ENCODED,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_XRND,HIGHEST_DEGREE_EVER_XRND
863401.0,3,1992.0,8634.0,2.0,1.0,1975.0,12.0,2.8125,1.1507479861910241,3.1125,,,,,0.08112980769230768,0.325,0.9875,0.012379807692307693,1.3875,0.11374092679472428,0.0,51.0,61.2,55.5,111.3,1.0,2.0,1.0,7.0,1.0,,1.0,,,,12.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,2248.7672487832815,2.0,10.4,416.0,12.0,26269.123499534307,51.0,1.0,12.0,8.0,17.0,13.0,46.0,68.0,9.0,8.0,8.0,7.0,27.0,19.0,22506.0,12.0,1.0
863402.0,-1,1981.0,8634.0,2.0,2.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,1.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0,0.0,12.0,7027.6696249642155,51.0,1.0,12.0,8.0,17.0,13.0,46.0,68.0,9.0,8.0,8.0,7.0,27.0,19.0,22506.0,12.0,1.0
863402.0,0,1984.5,8634.0,2.0,2.0,1982.0,12.0,20.0,1.1507479861910241,7.0,1.0,2.0,3.0,4.0,0.028846153846153844,1.0,1.0,0.028846153846153844,1.0,1.0,0.0,38.0,39.0,45.0,35.19444444444444,1.0,2.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,30.928362573099417,20.0,1605.2104208416833,2.0,3.8333333333333335,148.33333333333334,12.0,30747.391067849985,,,,,,,,,,,,,,,,12.0,1.0
863402.0,1,1989.5,8634.0,2.0,2.0,1982.0,12.0,20.0,0.5156651102062494,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,1.0,0.0,42.375,50.5625,45.6875,79.08333333333333,1.0,2.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,51.5,40.0,8583.876324076726,2.0,32.5,1132.275731243347,12.0,25256.436286829976,,,,,,,,,,,,,,,,12.0,1.0
863402.0,2,1994.0,8634.0,2.0,2.0,1982.0,12.0,18.5,0.1346153846153846,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.3,0.7,0.01730769230769231,5.2,5.2,0.0,53.625,68.0,67.25,126.5,1.0,2.0,4.2,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,8.0,1.0,0.0,1.0,0.0,0.0,52.0,40.0,-331.6788461094023,2.0,0.8592943603760663,34.96732430041882,12.0,30566.450981877493,,,,,,,,,,,,,,,,12.0,1.0
863402.0,3,1998.8,8634.0,2.0,2.0,1982.0,12.0,15.0,0.1346153846153846,7.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,0.0,0.028846153846153848,7.0,7.0,0.0,61.0,71.0,75.0,141.0,1.0,2.0,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,10.0,8.0,1.0,0.0,1.0,0.0,0.0,52.0,40.0,34737.76123675924,2.0,43.400000000000006,1724.0,12.0,36080.927626681936,,,,,,,,,,,,,,,,12.0,1.0
863403.0,-1,1988.0,8634.0,2.0,1.0,1989.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,21690.23761809333,2.0,39.0,1400.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0
863403.0,0,1991.5,8634.0,2.0,1.0,1989.0,12.0,5.0,3.0,4.0,1.0,2.0,3.0,4.0,0.028846153846153844,0.0,1.0,0.028846153846153844,3.0,0.23014959723820486,0.0,4.0,9.0,9.0,64.0,,,5.0,1.0,1.0,,1.0,0.0,2.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,53.54901960784313,40.0,2107.544613035596,2.0,16.333333333333332,520.0,12.0,30270.53734998294,,,,,,,,,,,,,,,,12.0,1.0
863403.0,1,1996.5,8634.0,2.0,1.0,1989.0,12.0,5.0,2.306530494821634,4.0,1.0,2.0,3.0,4.0,0.028846153846153848,0.0,1.0,0.028846153846153848,3.0,0.23014959723820486,0.0,17.4375,25.875,22.125,68.6875,,,5.0,1.0,1.0,,1.0,0.0,2.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,55.52941176470588,39.99999999999999,8596.747627569446,2.0,13.888687260983735,546.7923943430358,12.0,22198.30032824088,,,,,,,,,,,,,,,,12.0,1.0
863403.0,2,2001.0,8634.0,2.0,1.0,1989.0,12.0,5.0,1.1507479861910241,4.0,1.0,2.0,3.0,4.0,0.08173076923076923,0.0,1.0,0.014423076923076924,2.0,0.23014959723820488,0.0,42.4,58.7,35.3,87.75,,,5.0,1.0,1.0,,1.0,0.5,2.0,,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,53.34117647058823,39.999999999999986,54544.44702722317,2.0,51.6298118270095,2062.760572274297,12.0,53897.804612168555,,,,,,,,,,,,,,,,12.0,1.0
863403.0,3,2006.0,8634.0,2.0,1.0,1989.0,12.0,5.0,1.1507479861910241,4.0,1.0,2.0,3.0,4.0,0.1346153846153846,0.0,1.0,0.0,1.0,0.23014959723820488,0.0,43.0,69.0,43.0,89.0,,,5.0,1.0,1.0,,1.0,1.0,1.7,,12.0,9.3,6.0,0.0,0.0,0.0,0.0,0.0,51.976470588235294,40.0,85423.44403091898,2.0,52.0,2080.0,12.0,84903.2826627343,,,,,,,,,,,,,,,,12.0,1.0
863404.0,-1,1991.0,8634.0,2.0,1.0,1992.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,212.63097623819067,2.0,19.0,760.0,12.0,5251.985113083309,,,,,,,,,,,,,,,,12.0,1.0
863404.0,0,1994.5,8634.0,2.0,1.0,1992.0,12.0,5.0,1.1507479861910241,0.23014959723820486,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,17.0,19.0,20.0,17.25,,,5.0,1.0,2.0,4.0,,1.0,2.0,1.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,1464.3125156565939,2.0,3.7439645416823844,147.8394945303659,12.0,33545.32927473546,,,,,,,,,,,,,,,,12.0,1.0
863404.0,1,1999.5,8634.0,2.0,1.0,1992.0,12.0,5.0,0.5156651102062494,0.23014959723820486,1.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,25.6875,32.625,23.3125,42.25,,,5.0,1.0,2.0,4.0,,1.0,2.0,1.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,42195.248349755864,2.0,48.54293977115554,1932.8763045391674,12.0,41808.09829277556,,,,,,,,,,,,,,,,12.0,1.0
863404.0,2,2004.0,8634.0,2.0,1.0,1992.0,12.0,5.0,0.1346153846153846,0.23014959723820488,1.0,2.0,3.0,4.0,0.09205983889528194,0.3,0.7,0.05384615384615384,1.7,1.0,0.0,51.0,55.0,32.0,61.0,,,4.7,1.0,2.0,4.0,,1.0,2.0,1.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,74306.37431983472,2.0,51.988167986923166,2079.407217402238,12.0,73713.50645385988,,,,,,,,,,,,,,,,12.0,1.0
863404.0,3,2008.8,8634.0,2.0,1.0,1992.0,12.0,5.0,0.1346153846153846,0.23014959723820488,1.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,58.0,53.0,35.0,61.0,,,4.0,1.0,1.5,4.0,,1.0,2.0,1.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,104905.02318923564,2.0,50.2,2008.0,12.0,104905.02318923564,,,,,,,,,,,,,,,,12.0,1.0
863405.0,-1,1992.0,8634.0,2.0,2.0,1993.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,7.0,280.0,12.0,,,,,,,,,,,,,,,,,12.0,1.0
863405.0,0,1995.5,8634.0,2.0,2.0,1993.0,12.0,15.0,1.1507479861910241,0.23014959723820486,1.0,1.0,1.0,1.0,0.028846153846153844,0.0,1.0,0.0,3.0,,0.0,18.0,20.0,19.0,44.0,,,5.0,1.0,1.0,,,,2.0,1.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,5685.822809743055,2.0,9.150570263313169,360.1572908764354,12.0,28300.681295055983,,,,,,,,,,,,,,,,12.0,1.0
863405.0,1,2000.5,8634.0,2.0,2.0,1993.0,12.0,15.0,1.1507479861910241,0.23014959723820486,1.0,1.0,1.0,1.0,0.028846153846153848,0.0,1.0,0.0,3.0,,0.0,29.984375,25.734375,24.09375,63.16666666666667,,,5.0,1.125,1.0,,,,2.0,1.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,51152.93709860067,2.0,51.532146608570486,2058.450295668074,12.0,50760.74648306055,,,,,,,,,,,,,,,,12.0,1.0
863405.0,2,2005.0,8634.0,2.0,2.0,1993.0,12.0,17.5,1.1507479861910241,0.23014959723820488,1.0,1.0,1.0,1.0,0.014423076923076924,0.5,0.5,0.0,2.0,,0.0,53.4,37.3,37.25,88.46666666666667,,,5.0,4.6,1.0,,,,2.0,1.0,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,79900.25242428458,2.0,52.057293470014976,2082.1600186737733,12.0,79499.33635304107,,,,,,,,,,,,,,,,12.0,1.0
863405.0,3,2010.0,8634.0,2.0,2.0,1993.0,12.0,20.0,1.1507479861910241,0.23014959723820488,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,50.0,38.0,37.0,90.0,,,5.0,9.0,1.0,,,,1.3,1.0,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,40.0,115571.09361580305,2.0,50.0,2000.0,12.0,115980.34783853423,,,,,,,,,,,,,,,,12.0,1.0
863501.0,-1,1984.0,8635.0,3.0,2.0,1985.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,52.0,40.0,19107.357572287434,3.0,52.0,2080.0,14.0,40419.41024906957,,,,,,,,,,,,,,,,14.0,2.0
863501.0,0,1987.5,8635.0,3.0,2.0,1985.0,14.0,,,,,2.0,3.0,4.0,,,,,,,,,,,34.0,,,,,,,,,,,14.0,,,,,,,,51.333333333333336,41.666666666666664,9187.398606737284,3.0,44.0,1030.6666666666667,14.0,61303.70264338201,,,,,,,,,,,,,,,,14.0,2.0
863501.0,1,1992.5,8635.0,3.0,2.0,1985.0,14.0,,,,,2.0,3.0,4.0,,,,,,,,,,,34.0,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863501.0,2,1997.0,8635.0,3.0,2.0,1985.0,14.0,,,,,2.0,3.0,4.0,,,,,,,,,,,34.0,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863501.0,3,2002.0,8635.0,3.0,2.0,1985.0,14.0,,,,,2.0,3.0,4.0,,,,,,,,,,,34.0,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863502.0,-1,1987.0,8635.0,3.0,2.0,1988.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,52.0,40.0,7223.4468937875745,3.0,49.0,833.0,14.0,56984.96993987976,,,,,,,,,,,,,,,,14.0,2.0
863502.0,0,1990.5,8635.0,3.0,2.0,1988.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,49.333333333333336,41.666666666666664,9762.71590800649,3.0,46.5,582.0,14.0,71722.75503387729,,,,,,,,,,,,,,,,14.0,2.0
863502.0,1,1995.5,8635.0,3.0,2.0,1988.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863502.0,2,2000.0,8635.0,3.0,2.0,1988.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863502.0,3,2004.8,8635.0,3.0,2.0,1988.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,,,,,,,48.0,40.0,13789.00658459777,3.0,52.0,607.0,14.0,71702.8342399084,,,,,,,,,,,,,,,,14.0,2.0
863601.0,-1,1983.0,8636.0,2.0,2.0,1984.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,43.0,52.0,11848.184368737477,2.0,50.0,1856.0,12.0,,,,,,,,,,,,,,,,,16.0,4.0
863601.0,0,1986.5,8636.0,2.0,2.0,1984.0,12.0,,1.0,,1.0,2.0,,,,,,,,,,13.0,19.0,18.0,38.916666666666664,0.0,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,51.5,53.833333333333336,20550.881190953336,2.0,52.0,2080.0,12.0,49817.9818684989,,,,,,,,,,,,,,,,16.0,4.0
863601.0,1,1991.5,8636.0,2.0,2.0,1984.0,12.0,,1.09421749136939,,1.0,2.0,,,,,,,,,,27.375,32.125,23.0,74.375,0.0,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,49.75,51.5,34968.75894646436,2.0,51.75,1710.0,12.0,82350.25229029488,,,,,,,,,,,,,,,,16.0,4.0
863601.0,2,1996.0,8636.0,2.0,2.0,1984.0,12.0,,1.1507479861910241,,1.0,2.0,,,,,,,,,,36.0,40.0,26.0,83.0,0.0,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,51.23313648704443,54.80064183567505,47466.01502540192,2.0,52.163893302638655,2229.4639358414556,12.0,90949.72534031789,,,,,,,,,,,,,,,,16.0,4.0
863601.0,3,2000.8,8636.0,2.0,2.0,1984.0,12.0,,1.1507479861910241,,1.0,2.0,,,,,,,,,,36.0,40.0,26.0,83.0,0.0,,,,,,,,,,16.0,,3.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,55722.87432006871,2.0,52.0,2080.0,12.0,97515.03006012025,,,,,,,,,,,,,,,,16.0,4.0
863602.0,-1,1986.0,8636.0,2.0,1.0,1987.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,6.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,18730.03149155454,2.0,52.0,2080.0,12.0,46825.07872888634,,,,,,,,,,,,,,,,16.0,4.0
863602.0,0,1989.5,8636.0,2.0,1.0,1987.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,42.0,,,,,1.0,,,,,,16.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,50.666666666666664,50.833333333333336,28715.669434106312,2.0,51.833333333333336,1833.3333333333333,12.0,70242.12214906003,,,,,,,,,,,,,,,,16.0,4.0
863602.0,1,1994.5,8636.0,2.0,1.0,1987.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,42.0,,,,,1.0,,,,,,16.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,49.85733273717584,57.09977237622957,42207.77826804619,2.0,52.28680595073571,2341.5670270709697,12.0,85428.65786282986,,,,,,,,,,,,,,,,16.0,4.0
863602.0,2,1999.0,8636.0,2.0,1.0,1987.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,42.0,,,,,1.0,,,,,,16.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,52.1468953743598,50.320052028290384,54734.35314774625,2.0,51.934444354117545,2020.213250955207,12.0,96956.28489371463,,,,,,,,,,,,,,,,16.0,4.0
863602.0,3,2004.0,8636.0,2.0,1.0,1987.0,12.0,,,,1.0,2.0,3.0,4.0,,,,,,,,,,,42.0,,,,,1.0,,,,,,16.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,52.0,50.0,55722.87432006871,2.0,52.0,2080.0,12.0,97515.03006012025,,,,,,,,,,,,,,,,16.0,4.0
863701.0,-1,,8637.0,3.0,2.0,1978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,12.0,1.0
863701.0,0,1980.6666666666667,8637.0,3.0,2.0,1978.0,12.0,10.0,1.0,7.0,,,,,0.028846153846153844,0.0,1.0,0.0,3.0,1.0,0.0,38.0,51.0,46.0,78.0,0.0,,1.0,1.0,,,,,,,12.0,,,,,,,,52.0,48.0,5424.497566561696,3.0,34.166666666666664,1366.6666666666667,12.0,6194.083404905049,51.0,1.0,17.0,21.0,32.0,14.0,43.0,68.0,12.0,14.0,14.0,14.0,75.0,67.0,61915.0,12.0,1.0
863701.0,1,1985.5,8637.0,3.0,2.0,1978.0,12.0,11.25,1.0,6.153768699654775,,,,,0.028846153846153848,0.0,1.0,0.003605769230769231,3.0,1.0,0.0,39.125,52.375,46.625,82.0,0.0,,1.0,1.0,,,,,,,12.0,,,,,,,,52.0,48.0,17207.83753220727,3.0,52.0,2080.0,12.0,19059.603206412827,51.0,1.0,17.0,21.0,32.0,14.0,43.0,68.0,12.0,14.0,14.0,14.0,75.0,67.0,61915.0,12.0,1.0
863701.0,2,1990.0,8637.0,3.0,2.0,1978.0,12.0,20.0,1.0,0.23014959723820488,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,3.0,1.0,0.0,47.0,62.0,51.0,110.0,0.0,,1.0,1.0,,,,,,,12.0,,,,,,,,52.0,48.0,18290.810191812197,3.0,45.4,1888.0,12.0,20435.419410249073,51.0,1.0,17.0,21.0,32.0,14.0,43.0,68.0,12.0,14.0,14.0,14.0,75.0,67.0,61915.0,12.0,1.0
863701.0,3,1994.8,8637.0,3.0,2.0,1978.0,12.0,20.0,1.0,0.23014959723820488,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,3.0,1.0,0.0,47.0,62.0,51.0,110.0,0.0,,1.0,1.0,,,,,,,12.0,,,,,,,,52.0,48.0,20223.87632407673,3.0,41.0,1760.0,12.0,22430.117377612372,51.0,1.0,17.0,21.0,32.0,14.0,43.0,68.0,12.0,14.0,14.0,14.0,75.0,67.0,61915.0,12.0,1.0
863801.0,-1,1986.0,8638.0,2.0,1.0,1987.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,14047.523618665902,2.0,34.0,1360.0,15.0,,,,,,,,,,,,,,,,,17.0,4.0
863801.0,0,1989.5,8638.0,2.0,1.0,1987.0,15.835433677300719,20.0,3.0,4.0,1.0,2.0,3.0,4.0,,1.0,1.0,,3.0,,0.0,9.0,10.0,10.0,57.0,,,5.0,,1.0,,,,1.0,,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,,,17341.20564939403,2.0,37.666666666666664,1540.3333333333333,15.835530659404142,22053.46396706979,,,,,,,,,,,,,,,,17.0,4.0
863801.0,1,1994.5,8638.0,2.0,1.0,1987.0,17.030554853456707,20.0,3.0,4.0,1.0,2.0,3.0,4.0,,1.0,1.0,,3.0,,0.0,33.3125,27.5625,27.625,78.66666666666666,,,5.0,,1.0,,,,1.0,,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,,,57802.92035233743,2.0,45.42290302515978,1294.6201025835899,16.995485423372124,63163.87567582431,,,,,,,,,,,,,,,,17.0,4.0
863801.0,2,1999.0,8638.0,2.0,1.0,1987.0,16.99533698913151,20.0,3.0,4.0,1.0,2.0,3.0,4.0,,1.0,1.0,,3.0,,0.0,46.35,54.35,47.8,107.26666666666668,,,5.0,,1.0,,,,1.0,,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,,,47876.69161921133,2.0,13.356055910235124,266.50194241723284,17.001346249071553,62665.50847367337,,,,,,,,,,,,,,,,17.0,4.0
863801.0,3,2004.0,8638.0,2.0,1.0,1987.0,16.997362550413747,20.0,3.0,4.0,1.0,2.0,3.0,4.0,,1.0,1.0,,3.0,,0.0,47.0,56.0,49.0,109.0,,,5.0,,1.0,,,,1.0,,17.0,10.9,6.0,0.0,0.0,0.0,0.0,0.0,,,96544.70163197807,2.0,46.989548088405584,1128.242450988818,17.00074275810844,293371.80357677344,,,,,,,,,,,,,,,,17.0,4.0
863802.0,-1,1991.0,8638.0,2.0,2.0,1992.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,3866.0177497852846,2.0,52.0,2000.0,17.0,10824.849699398797,,,,,,,,,,,,,,,,17.0,4.0
863802.0,0,1994.5,8638.0,2.0,2.0,1992.0,17.0,20.0,3.0,1.0,,,,,0.028846153846153844,1.0,1.0,0.1346153846153846,3.0,1.0,0.0,10.0,19.0,19.0,115.0,,,5.0,1.0,1.0,,,,3.0,1.0,17.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,,54447.87004349256,2.0,41.975812693498455,1312.0069014447884,17.0,14667.849985685665,,,,,,,,,,,,,,,,17.0,4.0
863802.0,1,1999.5,8638.0,2.0,2.0,1992.0,16.999999999999996,20.0,3.0,1.0,,,,,0.028846153846153848,1.0,1.0,0.1346153846153846,3.0,1.0,0.0,19.5,25.0,25.75,115.0,,,5.0,1.0,1.0,,,,3.0,1.0,17.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,,47301.97473673574,2.0,12.954914860681113,285.06753095975216,17.0,228272.34425994847,,,,,,,,,,,,,,,,17.0,4.0
863802.0,2,2004.0,8638.0,2.0,2.0,1992.0,17.0,20.0,3.0,0.7690448791714615,,,,,0.028846153846153848,1.0,1.0,0.10288461538461538,3.3,1.0,0.0,47.8,41.5,45.1,115.0,,,5.0,1.0,1.0,,,,3.0,1.0,17.0,10.0,7.0,1.0,0.0,0.0,0.0,0.0,,,96595.63242539924,2.0,47.38831269349845,1140.5110681114552,17.0,581582.4803893501,,,,,,,,,,,,,,,,17.0,4.0
863802.0,3,2008.8,8638.0,2.0,2.0,1992.0,17.0,20.0,3.0,0.23014959723820488,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,4.0,1.0,0.0,60.0,46.0,52.0,115.0,,,5.0,1.0,1.0,,,,1.5,1.0,17.0,10.5,7.0,1.0,0.0,0.0,0.0,0.0,,,46704.4796749625,2.0,51.68099845201239,1330.0739551083593,17.0,150016.96820784424,,,,,,,,,,,,,,,,17.0,4.0
863901.0,-1,1980.0,8639.0,2.0,1.0,1981.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,0.0,0.0,10.0,,,,,,,,,,,,,,,,,13.0,1.0
863901.0,0,1983.5,8639.0,2.0,1.0,1981.0,10.833333333333334,15.0,1.1507479861910241,4.0,1.0,2.0,3.0,,0.1346153846153846,0.0,1.0,0.0,1.0,0.23014959723820486,0.0,16.0,19.0,19.0,32.0,0.0,,5.0,1.0,1.0,,1.0,0.0,0.0,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,2.0,1.0,14.666666666666666,10.833333333333334,7699.161037258484,51.0,0.0,7.0,8.0,14.0,7.0,22.0,42.0,6.0,8.0,9.0,2.0,10.0,11.0,10759.0,13.0,1.0
863901.0,1,1988.5,8639.0,2.0,1.0,1981.0,11.75,15.0,0.7696982606001593,4.0,1.0,2.0,3.0,,0.1346153846153846,0.0,1.0,0.0,1.0,0.23014959723820486,0.0,21.75,20.703125,21.453125,61.166666666666664,0.0,,5.0,1.0,1.0,,1.0,0.0,0.0,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,48.0,32.0,0.0,2.0,0.0,0.0,11.75,7512.419696535931,51.0,0.0,7.0,8.0,14.0,7.0,22.0,42.0,6.0,8.0,9.0,2.0,10.0,11.0,10759.0,13.0,1.0
863901.0,2,1993.0,8639.0,2.0,1.0,1981.0,11.959308217149488,15.0,0.1346153846153846,4.0,1.0,2.0,3.0,,0.1346153846153846,0.0,0.5,0.0,1.0,0.23014959723820488,0.0,44.45,39.65,41.7,99.66666666666666,0.0,,4.5,1.0,1.0,,1.0,0.0,0.0,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,48.2,32.4,11236.899705620692,2.0,34.70032855802758,939.8545577084269,11.98848205585675,18709.112158532003,51.0,0.0,7.0,8.0,14.0,7.0,22.0,42.0,6.0,8.0,9.0,2.0,10.0,11.0,10759.0,13.0,1.0
863901.0,3,1998.0,8639.0,2.0,1.0,1981.0,12.19961567619416,15.0,0.1346153846153846,4.0,1.0,2.0,3.0,,0.1346153846153846,0.0,0.0,0.0,1.0,0.23014959723820488,0.0,43.0,42.0,43.0,102.0,0.0,,4.0,1.0,1.0,,1.0,0.0,0.0,,13.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,51.4,38.8,11999.614723440432,2.0,20.467104744036774,599.7394102779026,12.217976074475668,54749.89058870209,51.0,0.0,7.0,8.0,14.0,7.0,22.0,42.0,6.0,8.0,9.0,2.0,10.0,11.0,10759.0,13.0,1.0
863902.0,-1,1985.0,8639.0,2.0,2.0,1986.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,13.0,1.0
