id,period,MPUBID_XRND,CRACE_XRND,CSEX_XRND,CYRB_XRND,HGC_OF_MOTHER_AS_OF_MAY_1_R,HOW_MANY_BOOKS,HOW_OFTEN_MOM_READS,HOW_OFT_CH_EATS_W,MOM_HELPS_CH_LEARN_NUMBERS,MOM_HELPS_CH_LEARN_ALPHABET,MOM_HELPS_CH_LEARN_COLORS,MOM_HELPS_CH_LEARN_SHAPES,HOW_OFT_CH_TAKEN_TO_MUSEUM,MUSIC_INSTMT_CH,CH_GET_SPEC_LESSON,HOW_OFT_CH_TAKEN_TO_PERFORMANCE,HOW_OFT_CH_SPEND_TIME_W_DAD,HOW_OFT_CH_W_DAD_OUTDOORS,DO_PARS_DISCUSS_TV,PIAT_MATH,PIAT_READ_REC,PIAT_READ_COMP,PPVT,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,IF_LOW_GRADES,TYPE_OF_SCHOOL,CH_ATTENDS_PUBLIC_PRIV_RELI,CHILD_AGE_WHEN_1ST_ATTD_HEA,IS_SCHOOL_GIFTED_HANDICAPPED,OWN_A_HOME_COMPUTER,PARS_HELP_W_HOMEWORK,DOES_CHILD_USE_ANY_COMPUTER,MOMHGC_EVER_XRND,HGC_YEARLY_CHILD,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,PROFDEGREE_XRND,UNEMPR_TOTAL,UNEMPSP_TOTAL,AFDC_TOTAL,FDSTMPS_TOTAL,SSI_TOTAL,WELFARE_AMT,MOTHER_BIRTH_MONTH,MOTHER_BIRTH_YEAR,SPOUSE_WKSWK_PCY,SPOUSE_HRSWK_PCY,LABOR_INCOME,MOM_RACE,URBAN_RURAL,WKSWK_PCY,HRSWK_PCY,HGC_REV_MOM,TNFI_TRUNC,ASVAB_1,ASVAB_2,ASVAB_3,ASVAB_4,ASVAB_5,ASVAB_6,ASVAB_7,ASVAB_8,ASVAB_9,ASVAB_10,ASVAB_11,ASVAB_12,AFQT_1,AFQT_2,AFQT_3,HGC_EVER_MOM_XRND,HIGHEST_DEGREE_EVER_MOM_XRND,NUM_OLDER_SIBLINGS,NUM_CHILDREN,TRANSFER_INCOME,MOTHER_AGE
9803.0,3,98.0,3.0,1.0,1994.0,13.0,20.0,,7.0,,,,,0.028846153846153848,1.0,1.0,0.0,6.0,0.057692307692307696,0.0,82.0,82.0,76.0,144.0,1.0,7.0,5.0,1.0,1.5,4.0,,,0.11507479861910244,1.0,13.0,10.5,8.0,0.0,1.0,0.0,0.0,0.0,,,6166.5936673346705,514.3908388204982,7674.317778413972,12212.710014314343,,,0.0,,0.0,3.0,1.0,0.0,0.0,13.0,51933.37174921272,,,,,,,,,,,,,,,,13.0,1.0,2.0,3.0,12202.477590609797,
9901.0,-1,99.0,3.0,1.0,1987.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,55.0,29031.54881190953,3.0,1.0,52.0,2080.0,14.0,73203.20641282565,,,,,,,,,,,,,,,,14.0,3.0,0.0,2.0,,
9901.0,0,99.0,3.0,1.0,1987.0,14.0,20.0,7.0,0.0,,,,,0.028846153846153844,,,,,,,25.0,42.0,46.0,80.0,0.0,,,1.0,1.0,,1.0,0.0,0.3452243958573073,,14.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,51.333333333333336,54.0,3916.1847504532884,3.0,1.0,51.666666666666664,849.8333333333334,14.0,64950.58688806184,,,,,,,,,,,,,,,,14.0,3.0,0.0,2.0,,
9901.0,1,99.0,3.0,1.0,1987.0,14.0,20.0,4.75,0.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,3.0,0.23014959723820486,1.0,45.0,63.0,62.0,114.0,0.0,,4.0,1.0,1.0,,1.0,0.0,0.34522439585730724,,14.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,50.0,51.375,2179.4374463212143,3.0,1.0,52.0,320.375,14.0,59160.13097623819,,,,,,,,,,,,,,,,14.0,3.0,0.0,2.0,,
9901.0,2,99.0,3.0,1.0,1987.0,14.0,20.0,,0.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,3.0,0.23014959723820488,1.0,60.0,78.0,63.0,128.0,0.0,,4.0,1.0,1.0,,1.0,0.5,0.34522439585730724,,14.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,49.8,55.2,7175.161752075581,3.0,1.0,48.8,574.2,14.0,78287.04666475809,,,,,,,,,,,,,,,,14.0,3.0,0.0,2.0,,
9901.0,3,99.0,3.0,1.0,1987.0,14.0,20.0,,0.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,3.0,0.23014959723820488,1.0,60.0,78.0,63.0,128.0,0.0,,4.0,1.0,1.0,,1.0,1.0,0.34522439585730724,,14.0,10.3,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,45.4,48.0,20574.675064414543,3.0,1.0,49.0,1005.2,14.0,25296.805038648727,,,,,,,,,,,,,,,,14.0,3.0,0.0,2.0,,
9902.0,-1,99.0,3.0,1.0,1993.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,,6.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,52.0,1393.1863727454913,3.0,1.0,52.0,363.0,14.0,73639.8511308331,,,,,,,,,,,,,,,,14.0,3.0,1.0,2.0,,
9902.0,0,99.0,3.0,1.0,1993.0,14.0,20.0,3.0,1.0,,,,,0.028846153846153844,,,,,,,13.0,10.0,10.0,54.0,0.0,,,1.0,1.0,,,,0.3452243958573073,1.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.431720584025194,,,,,,,,49.666666666666664,52.75,2725.2027865254327,3.0,1.0,50.0,357.0833333333333,14.0,61931.05926137991,,,,,,,,,,,,,,,,14.0,3.0,1.0,2.0,4.408817635270541,
9902.0,1,99.0,3.0,1.0,1993.0,14.0,20.0,1.875,1.0,,,,,0.07291666666666666,1.0,1.0,0.0,3.0,1.0,1.0,52.0,57.0,51.0,103.33333333333334,0.0,,5.0,1.0,1.0,,,,0.34522439585730724,1.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.431720584025194,,,,,,,,49.25,53.75,10257.336100772976,3.0,1.0,51.0,762.5,14.0,67319.1010592614,,,,,,,,,,,,,,,,14.0,3.0,1.0,2.0,4.408817635270541,
9902.0,2,99.0,3.0,1.0,1993.0,14.0,20.0,,0.5,,,,,0.13108974358974357,1.0,0.5,0.014423076923076922,3.0,2.5,1.0,64.0,68.0,64.0,128.0,0.0,,4.5,1.0,1.0,,,,0.34522439585730724,1.0,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.431720584025194,,,,,,,,46.6,48.0,23958.447180074436,3.0,1.0,48.0,1005.6,14.0,29540.124821070716,,,,,,,,,,,,,,,,14.0,3.0,1.0,2.0,4.408817635270541,
9902.0,3,99.0,3.0,1.0,1993.0,14.0,20.0,,0.0,,,,,0.1346153846153846,1.0,0.0,0.028846153846153848,3.0,4.0,1.0,64.0,68.0,64.0,128.0,0.0,,4.0,1.0,1.0,,,,0.34522439585730724,1.0,14.0,10.3,6.0,0.0,0.0,0.0,0.0,0.0,4.431720584025194,,,,,,,,52.0,50.0,88041.93758946467,3.0,1.0,50.8,1709.6,14.0,95862.54658803323,,,,,,,,,,,,,,,,14.0,3.0,1.0,2.0,4.408817635270541,
10001.0,-1,100.0,3.0,1.0,1985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,,
10001.0,0,100.0,3.0,1.0,1985.0,11.0,20.0,0.1346153846153846,4.0,,,,,0.1346153846153846,,,,,,,10.0,24.0,48.0,45.5,0.0,,,,1.0,,1.0,0.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669053,,3820.3212615707603,856.3870598339536,1334.783853421128,4969.499618284187,,,52.0,50.0,10931.901899036171,3.0,1.0,20.833333333333332,765.8333333333334,11.0,15774.209371123201,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,4716.157887202978,
10001.0,1,100.0,3.0,1.0,1985.0,12.0,20.0,0.08413461538461538,4.0,,,,,0.1346153846153846,1.0,0.0,0.0,1.0,1.0,0.0,48.0,57.0,48.0,92.0,0.0,,4.0,,1.0,,1.0,0.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,1451.577440595477,150.16318350987692,1334.783853421128,2936.524477526482,,,32.25,44.5,43629.75951903808,3.0,1.0,46.25,1895.75,12.0,86065.42799885487,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,1480.684798167764,
10001.0,2,100.0,3.0,1.0,1985.0,12.0,20.0,,2.0,,,,,0.1346153846153846,0.5,0.0,0.014423076923076922,1.0,1.0,0.0,58.0,70.0,54.0,110.0,0.0,,4.0,,1.0,,1.0,0.5,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,1451.577440595477,150.16318350987692,1334.783853421128,2936.524477526482,,,49.2,40.0,58403.37818494132,3.0,1.0,52.0,1959.4,12.0,67277.6633266533,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,1480.684798167764,
10001.0,3,100.0,3.0,1.0,1985.0,12.0,20.0,,0.0,,,,,0.1346153846153846,0.0,0.0,0.028846153846153848,1.0,1.0,0.0,58.0,70.0,54.0,110.0,0.0,,4.0,,1.0,,1.0,1.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,1451.577440595477,150.16318350987692,1334.783853421128,2936.524477526482,,,52.0,40.0,125018.03607214428,3.0,1.0,52.0,1820.0,12.0,141002.47409103924,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,1480.684798167764,
10002.0,-1,100.0,3.0,1.0,1991.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,50.0,34012.8829086745,3.0,1.0,52.0,2302.0,12.0,34012.8829086745,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,,
10002.0,0,100.0,3.0,1.0,1991.0,12.0,15.0,3.0,0.0,,,,,0.0,,,,,,,7.0,6.0,6.0,20.0,0.0,,,1.0,4.0,,5.0,,0.3452243958573073,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669053,,,,,,,,36.5,43.0,51461.828418742254,3.0,1.0,48.166666666666664,1965.75,12.0,84715.48155835482,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1480.684798167764,
10002.0,1,100.0,3.0,1.0,1991.0,12.0,15.0,3.0,0.0,,,,,0.0,0.0,1.0,0.0,3.0,,0.0,29.666666666666664,36.0,35.333333333333336,20.0,0.0,,5.0,1.0,3.25,,5.0,,0.34522439585730724,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,,,,,,,49.25,36.42857142857143,65680.71858001719,3.0,1.0,52.0,1851.375,12.0,73136.53932865732,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1480.684798167764,
10002.0,2,100.0,3.0,1.0,1991.0,12.0,10.0,,0.0,,,,,0.014423076923076922,0.5,1.0,0.014423076923076922,3.0,,0.5,53.0,62.0,48.0,20.0,0.0,,5.0,1.0,1.9000000000000004,,5.0,,0.34522439585730724,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,,,,,,,33.66666666666667,30.0,135112.91153736046,3.0,1.0,52.0,1820.0,12.0,152499.58935012884,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1480.684798167764,
10002.0,3,100.0,3.0,1.0,1991.0,12.0,5.0,,0.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,3.0,,1.0,53.0,62.0,48.0,20.0,0.0,,5.0,1.0,1.0,,5.0,,0.34522439585730724,1.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1496.1488691669051,,,,,,,,15.333333333333334,22.857142857142858,195475.9896936731,3.0,1.0,49.9,1814.0,12.0,225016.29547552252,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1480.684798167764,
10003.0,-1,100.0,3.0,2.0,1993.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1.0,40.0,27863.727454909826,3.0,1.0,29.0,1155.0,12.0,46731.45147437734,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
10003.0,0,100.0,3.0,2.0,1993.0,12.0,20.0,7.0,0.0,,,,,0.0,,,,,,,7.0,8.0,8.0,15.0,0.0,,,1.0,2.0,,,,0.3452243958573073,1.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,45.0,40.95238095238095,54697.77650539175,3.0,1.0,52.0,2039.1666666666667,12.0,72866.33600534404,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
10003.0,1,100.0,3.0,2.0,1993.0,12.0,20.0,4.375,0.0,,,,,0.01201923076923077,1.0,1.0,0.028846153846153848,4.0,0.057692307692307696,1.0,31.666666666666668,32.66666666666667,32.0,76.33333333333334,0.0,,5.0,1.0,2.0,,,,0.34522439585730724,1.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,42.833333333333336,33.57142857142857,103824.54194102493,3.0,1.0,52.0,1820.0,12.0,117459.23704551964,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
10003.0,2,100.0,3.0,2.0,1993.0,12.0,20.0,,3.5,,,,,0.013461538461538464,1.0,1.0,0.014423076923076924,2.5,0.057692307692307696,0.5,47.0,58.0,44.0,107.0,0.0,,5.0,1.0,2.0,,,,0.34522439585730724,1.0,12.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,26.333333333333336,27.14285714285714,154606.79874033784,3.0,1.0,52.0,1820.0,12.0,176983.60665101634,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
10003.0,3,100.0,3.0,2.0,1993.0,12.0,20.0,,7.0,,,,,0.0,1.0,1.0,0.0,1.0,0.057692307692307696,0.0,47.0,58.0,44.0,107.0,0.0,,5.0,1.0,1.7,,,,0.34522439585730724,1.0,12.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,10.2,20.857142857142854,231370.47351846556,3.0,1.0,49.2,1858.8,12.0,253685.01686802186,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
10201.0,-1,102.0,3.0,1.0,1992.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,,38660.17749785285,3.0,1.0,52.0,1820.0,16.0,38660.17749785285,,,,,,,,,,,,,,,,16.0,4.0,0.0,1.0,,
10201.0,0,102.0,3.0,1.0,1992.0,16.0,20.0,,7.0,,,,,0.028846153846153844,,,,,,,,,,,0.0,,,1.0,1.0,,,,0.3452243958573073,,16.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,33.333333333333336,64727.55033877279,3.0,0.9166666666666666,50.166666666666664,1829.5,16.0,112497.13713140569,,,,,,,,,,,,,,,,16.0,4.0,0.0,1.0,,
10201.0,1,102.0,3.0,1.0,1992.0,16.0,20.0,,7.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,2.0,4.0,1.0,,,,,0.0,,3.0,1.0,1.0,,,,0.34522439585730724,,16.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,46.5,42.5,65731.46292585171,3.0,0.0,52.0,1982.5,16.0,117084.16833667336,,,,,,,,,,,,,,,,16.0,4.0,0.0,1.0,,
10201.0,2,102.0,3.0,1.0,1992.0,16.0,20.0,,7.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,2.0,4.0,1.0,,,,,0.0,,3.0,1.0,1.0,,,,0.34522439585730724,,16.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,38.8,44.5,65731.46292585171,3.0,0.7,52.0,1820.0,16.0,117084.16833667336,,,,,,,,,,,,,,,,16.0,4.0,0.0,1.0,,
10201.0,3,102.0,3.0,1.0,1992.0,16.0,20.0,,7.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,2.0,4.0,1.0,,,,,0.0,,3.0,1.0,1.0,,,,0.34522439585730724,,16.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,52.0,43.5,65731.46292585171,3.0,1.0,52.0,2054.0,16.0,117084.16833667336,,,,,,,,,,,,,,,,16.0,4.0,0.0,1.0,,
11101.0,-1,111.0,3.0,2.0,1982.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,871.1777841397081,,,,,6.0,59.0,52.0,40.0,15194.96135127398,3.0,1.0,52.0,2244.0,12.0,39253.65015745778,51.0,1.0,18.0,12.0,31.0,12.0,21.0,63.0,14.0,10.0,9.0,12.0,33.0,42.0,46195.0,12.0,1.0,0.0,3.0,861.0478099055255,1922.0
11101.0,0,111.0,3.0,2.0,1982.0,12.0,20.0,7.0,4.0,1.0,1.0,1.0,1.0,0.028846153846153844,,,,,,,15.0,20.0,19.0,62.166666666666664,0.0,,,1.0,1.0,,1.0,0.0,0.3452243958573073,,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,,1673.751337260988,,,,,,,51.0,50.0,3020.698539937017,3.0,1.0,10.5,414.0,12.0,43840.83500334001,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,1664.3187578163852,
11101.0,1,111.0,3.0,2.0,1982.0,12.0,20.0,4.5,4.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,1.0,1.0,45.5,51.0,44.0,102.83333333333333,0.0,,5.0,1.0,1.0,,1.0,0.0,0.34522439585730724,,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,,1166.5617701568551,,,,,,,52.0,58.75,0.0,3.0,0.5,0.25,3.0,12.0,77166.48296593186,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,1159.9806078322058,
11101.0,2,111.0,3.0,2.0,1982.0,12.0,20.0,,5.2,,,,,0.028846153846153848,0.7,0.6,0.028846153846153848,1.0,5.2,1.0,48.0,72.0,65.0,128.0,0.0,,5.0,1.0,1.0,,1.0,0.3,0.34522439585730724,,12.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,,710.0911597631352,,,,,,,51.6,58.0,13840.85313484111,3.0,0.0,38.3,681.6,12.0,132165.5740051532,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,706.0762728464447,
11101.0,3,111.0,3.0,2.0,1982.0,12.0,20.0,,4.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,7.0,1.0,48.0,72.0,65.0,128.0,0.0,,5.0,1.0,1.0,,1.0,1.0,0.34522439585730724,,12.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,202.90159265900206,,,,,,,52.0,40.5,51719.69653592901,3.0,0.0,52.0,1825.2,12.0,193228.56283996566,,,,,,,,,,,,,,,,12.0,1.0,0.0,3.0,201.7381228622658,
11102.0,-1,111.0,3.0,2.0,1983.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,1927.3461208130548,,,,,,,52.0,40.0,12215.574005153163,3.0,1.0,52.0,2044.0,12.0,40935.74577726882,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,1916.4878328084742,
11102.0,0,111.0,3.0,2.0,1983.0,12.0,20.0,3.0,7.0,,,,,0.028846153846153844,,,,,,,14.0,17.0,17.0,81.0,0.0,,,3.0,1.0,,1.0,1.0,0.3452243958573073,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,51.0,51.666666666666664,984.7695390781565,3.0,1.0,1.8333333333333333,73.33333333333333,12.0,46306.0816871839,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,0.0028628685943315204,
11102.0,1,111.0,3.0,2.0,1983.0,12.0,20.0,2.25,7.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,4.0,1.0,40.0,47.0,40.0,106.0,0.0,,5.0,3.0,1.0,,1.0,1.0,0.34522439585730724,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,51.5,62.5,796.1064987117094,3.0,0.25,3.5,90.75,12.0,92404.51617520757,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,0.0028628685943315204,
11102.0,2,111.0,3.0,2.0,1983.0,12.0,20.0,,5.5,,,,,0.028846153846153848,0.5,1.0,0.028846153846153848,1.0,5.5,1.0,61.0,60.0,65.0,113.0,0.0,,5.0,3.0,1.0,,1.0,1.0,0.34522439585730724,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,52.0,53.5,18207.66103635843,3.0,0.0,46.1,835.0,12.0,140079.56484397367,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,0.0028628685943315204,
11102.0,3,111.0,3.0,2.0,1983.0,12.0,20.0,,4.0,,,,,0.028846153846153848,0.0,1.0,0.028846153846153848,1.0,7.0,1.0,61.0,60.0,65.0,113.0,0.0,,5.0,3.0,1.0,,1.0,1.0,0.10356731875719216,,12.0,10.3,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,52.0,40.0,64990.66704838249,3.0,0.0,52.0,2017.6,12.0,216279.41285428003,,,,,,,,,,,,,,,,12.0,1.0,1.0,3.0,0.0028628685943315204,
11103.0,-1,111.0,3.0,1.0,1987.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,52.0,60.0,0.0,3.0,1.0,0.0,0.0,12.0,67428.11336959634,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,,
11103.0,0,111.0,3.0,1.0,1987.0,12.0,20.0,3.0,4.0,,,,,0.028846153846153844,,,,,,,11.0,14.0,14.0,40.0,0.0,,,1.0,1.0,,1.0,1.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,51.666666666666664,58.333333333333336,530.7376658078063,3.0,0.5,2.3333333333333335,60.5,12.0,77498.997995992,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,0.0028628685943315204,
11103.0,1,111.0,3.0,1.0,1987.0,12.0,20.0,2.25,4.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,1.0,7.0,1.0,38.0,46.0,29.0,107.0,0.0,,4.0,1.0,1.0,,1.0,1.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,52.0,56.25,16504.95991983968,3.0,0.0,44.625,764.25,12.0,136037.12782708276,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,0.0028628685943315204,
11103.0,2,111.0,3.0,1.0,1987.0,12.0,20.0,,4.0,,,,,0.028846153846153848,1.0,0.5,0.028846153846153848,1.0,7.0,1.0,48.0,74.0,65.0,97.0,0.0,,4.0,1.0,1.0,,1.0,1.0,1.5,,12.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,52.0,40.5,52604.03664471801,3.0,0.0,52.0,1825.2,12.0,196325.51379902664,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,0.0028628685943315204,
11103.0,3,111.0,3.0,1.0,1987.0,12.0,20.0,,4.0,,,,,0.028846153846153848,1.0,0.0,0.028846153846153848,1.0,7.0,1.0,48.0,74.0,65.0,97.0,0.0,,4.0,1.0,1.0,,1.0,1.0,0.6916570771001151,,12.0,9.4,3.0,0.0,0.0,0.0,0.0,0.0,,0.025765817348983682,,,,,,,52.0,43.0,96683.71027769825,3.0,0.7,52.0,2080.0,12.0,272937.79247065564,,,,,,,,,,,,,,,,12.0,1.0,2.0,3.0,0.0028628685943315204,
11201.0,-1,112.0,3.0,1.0,1982.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,,,,,9.0,63.0,,,,3.0,1.0,40.0,903.0,10.0,20386.573146292587,51.0,0.0,19.0,10.0,26.0,11.0,29.0,33.0,13.0,10.0,13.0,12.0,28.0,32.0,39529.0,12.0,1.0,0.0,2.0,,1918.0
11201.0,0,112.0,3.0,1.0,1982.0,11.0,20.0,3.0,4.0,1.0,1.0,1.0,1.0,0.1346153846153846,,,,,,,28.0,20.0,40.0,67.83333333333333,0.0,,,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,7519.404523332379,1027.4655024334386,,,,,,,51.0,40.875,9355.72020230938,3.0,0.3333333333333333,27.5,1070.3333333333333,11.0,42998.22368546617,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,2818.6442249578527,
11201.0,1,112.0,3.0,1.0,1982.0,11.0,20.0,1.84421749136939,4.0,,,,,0.1346153846153846,0.0,0.0,0.028846153846153848,3.0,1.0,1.0,51.0,49.5,51.0,107.16666666666667,0.0,,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,7519.404523332379,1027.4655024334384,,,,,,,52.0,34.375,28872.387632407677,3.0,1.0,52.0,1550.75,11.0,78729.2079874034,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,6422.718246015841,
11201.0,2,112.0,3.0,1.0,1982.0,11.0,20.0,,4.0,,,,,0.060576923076923084,0.3,0.7,0.01730769230769231,3.7,0.6230769230769231,1.0,50.0,65.0,60.0,141.0,0.0,,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,7519.4045233323795,1027.4655024334384,,,,,,,51.7,31.75,37165.41654738048,3.0,1.0,47.3,2470.3,11.0,140982.862353278,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,7503.940452333237,
11201.0,3,112.0,3.0,1.0,1982.0,11.0,20.0,,4.0,,,,,0.028846153846153848,1.0,1.0,0.028846153846153848,4.0,1.0,1.0,50.0,65.0,60.0,141.0,0.0,,5.0,1.0,1.0,,1.0,0.0,0.0,,12.0,10.5,3.0,0.0,0.0,0.0,0.0,0.0,7519.4045233323795,1027.4655024334384,,,,,,,52.0,34.5,8495.84884053822,3.0,1.0,51.8,1109.2,11.0,179914.80103063272,,,,,,,,,,,,,,,,12.0,1.0,0.0,2.0,7503.940452333237,
11202.0,-1,112.0,3.0,2.0,1997.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,8.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,52.0,30.0,22270.2547953049,3.0,1.0,50.0,3604.0,11.0,169253.93644431722,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,,
11202.0,0,112.0,3.0,2.0,1997.0,11.0,20.0,1.0,7.0,,,,,0.1346153846153846,,,,,,,13.0,18.0,18.0,76.0,0.0,,,1.0,1.0,,,,0.3452243958573073,1.0,12.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,,,,,16878.84340108789,16878.84340108789,,,52.0,41.25,4915.593090943792,3.0,1.0,35.75,593.6666666666666,11.0,133346.45481439072,,,,,,,,,,,,,,,,12.0,1.0,1.0,2.0,16858.384196965362,
