id,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_EVER_ENROLLED_IN_HEAD,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_DLI_XRND,HGC_YEARLY_CHILD,BS_XRND,BA_XRND,MASTERS_XRND,ASSOCIATES_XRND,PROFDEGREE_XRND,ASVAB_3,ASVAB_12,HGC_OF_MOTHER_AS_OF_MAY_1_R,HIGHEST_DEGREE_EVER_MOM_XRND,AFQT_1,ASVAB_1,AFQT_3,HGC_REV_MOM,ASVAB_6,HGC_EVER_MOM_XRND,ASVAB_10,MOM_SAMPLE_ID,MOMHGC_EVER_XRND,ASVAB_2,ASVAB_7,MOM_SEX,ASVAB_4,URBAN_RURAL,ASVAB_11,MOM_RACE,ASVAB_5,AFQT_2,ASVAB_9,ASVAB_8,MPUBID_XRND,CYRB_XRND,VERSION_R29_XRND,CRACE_XRND,CSEX_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,SSDI_TOTAL_P-1,SSDI_TOTAL_P0,SSDI_TOTAL_P1,SSDI_TOTAL_P2,SSDI_TOTAL_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
726301.0,,1767.9214017521901,,,,,,,,,,4.0,6.0,10.0,,12.0,51.0,6523.0,10.0,4.0,11.0,7.0,,11.0,0.0,42.0,,5.0,1.0,9.0,2.0,14.0,6.0,5.0,52.0,7263.0,1982.0,532.0,2.0,1.0,15.0,15.0,15.0,15.0,0.1346153846153846,0.1346153846153846,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.028846153846153844,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.0,0.0,0.0,7.0,36.0,43.0,43.0,11.0,45.0,49.0,49.0,11.0,40.5,40.0,40.0,41.0,91.25,108.0,108.0,5.0,5.0,5.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2690.472962671512,3450.9090872906145,1831.8079830617469,1316.760450563204,,1654.3748690916166,2533.0634955950604,1471.654987508275,456.40700876095116,,2839.1659519687496,2918.7138900798736,1544.5950959050208,1273.5453658536583,,7184.01378373188,7962.418692683843,4083.9308469628477,1773.167459324155,,,,,,3.0,,,,,64.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,1895.3651367849875,6465.765957446808,5267.95156288519,4257.6174162354555,1311.6246589838222,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,1917.0,,,,
726302.0,,638.9029793735676,0.0,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1984.0,532.0,2.0,2.0,,,,,1.1507479861910241,0.5156651102062494,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,19.0,33.0,33.0,33.0,21.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,28.75,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.0341880341875,3163.4551740364404,2466.233603931035,1738.1119015900963,1316.760450563204,1927.7606837606834,1837.2856144503364,2272.829920595471,995.504386222707,392.91364701654436,2169.441595441595,3288.022695317811,2363.6864425264007,1273.5453658536583,1273.5453658536583,6673.236467236466,7661.918296950119,7102.749967052906,2680.945869790275,708.9361551517134,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,586.5330795925222,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,600.0,,6171.337513430438,5086.538672510851,2994.5048010662163,1010.9719626840042,1.0,1.0,1.0,1.0,1.0,11.0,11.0,11.0,11.0,11.0,,,,,
726303.0,,709.4981301421092,0.0,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1985.0,532.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,25.0,25.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,38.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3061.647837943124,3360.265554622168,1885.121311661901,1617.8518012265467,1316.760450563204,1894.1394624074794,2109.020182404742,1694.419869728659,830.1455377333666,459.1851038329851,3559.675886248539,3169.03425605984,1970.6364713146363,1273.5453658536583,1273.5453658536583,8515.463186599141,8011.474806232281,5231.791311241782,2289.986084892329,617.1963579005696,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,469.2264636740177,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,480.0,,5513.609573569454,5513.14337865491,2386.4708959803584,845.9841404078272,2.0,2.0,2.0,2.0,2.0,11.0,11.0,11.0,11.0,11.0,,,,,
726304.0,,220.58113509192646,0.0,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1987.0,532.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2959.9523110785035,3031.7576699592432,1914.4333102426035,1001.3280079058192,244.29014552809576,1998.9288334556127,2244.589537282806,1388.8752648801656,384.11242421996485,513.2242895996391,3352.049889948643,2927.1725573700373,1273.5453658536583,1273.5453658536583,1273.5453658536583,8310.931034482759,7576.674577757617,3621.694916586184,1174.1686945578872,524.2304255863721,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.0,45.0,45.0,0.0,0.0,0.0,117.30661591850442,351.9198477555133,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,120.0,360.0,,5371.400316380935,4149.314347969808,1366.4948217003562,604.5176039260443,3.0,3.0,3.0,3.0,3.0,11.0,11.0,11.0,11.0,11.0,,,,,
726305.0,,583.6082400848132,,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1989.0,532.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279.6321207961564,2670.9175815937638,1653.6955835602091,685.8955652484344,86.57392419940346,1654.2004118050788,2157.7299948201794,941.6538161117171,392.91364701654436,528.3589869266901,3135.7886067261497,2285.825283568522,1273.5453658536583,1273.5453658536583,1273.5453658536583,8069.621139327385,6195.130278763941,2568.9404324759394,708.9361551517134,539.3651229134232,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.0,45.0,46.5,0.0,0.0,0.0,469.2264636740177,294.421197352204,0.0,0.0,0.0,12.0,3.6,0.0,0.0,0.0,480.0,108.0,6465.765957446808,4878.527854374856,2686.6767156184846,956.8147858081326,483.8695144801022,4.0,4.0,4.0,4.0,4.0,11.0,11.0,11.0,11.0,11.0,,,,,
726306.0,,765.9087271877753,,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1991.0,532.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4242.510121457489,1946.5771501817878,1080.1861185701653,370.4631225910497,55.030679933665,3524.5468701339137,1611.2713363516825,402.1860703552114,530.3547640102549,556.4184380428718,2845.7452507007156,1738.2727694943105,1273.5453658536583,1273.5453658536583,1273.5453658536583,10612.802242292119,4659.3485731009505,1323.9183857494543,594.0313180195162,556.4184380428718,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.0,45.0,48.5,0.0,0.0,0.0,469.2264636740177,392.5615964696053,0.0,0.0,0.0,12.0,4.8,0.0,0.0,0.0,480.0,144.0,2519.398318280909,4779.255627273622,1483.4396907248515,784.260673046519,623.8763127343697,5.0,5.0,5.0,5.0,5.0,11.0,11.0,11.0,11.0,11.0,,,,,
726307.0,7.0,746.2625093088884,1.0,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1992.0,532.0,2.0,1.0,20.0,20.0,20.0,20.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.23014959723820486,0.23014959723820488,0.23014959723820488,1.0,1.0,1.0,,,,,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2520.4229857819905,1745.966727645323,922.4698972414731,244.29014552809576,55.030679933665,2309.35308056872,1302.4469910503879,366.0387780847183,513.2242895996391,661.4395410228373,2706.661137440758,1499.4201408964602,1273.5453658536583,1273.5453658536583,1273.5453658536583,7536.437203791469,3698.8036156897324,1024.41900336632,524.2304255863721,661.4395410228373,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.0,45.0,49.5,0.0,0.0,146.63326989813052,351.9198477555133,392.5615964696053,0.0,0.0,3.75,9.0,4.8,0.0,0.0,150.0,360.0,144.0,7387.446682464454,3944.1504986321866,1113.9145494714844,604.5176039260443,778.0861235775459,6.0,6.0,6.0,6.0,6.0,11.0,11.0,11.0,11.0,11.0,,,,,
726308.0,,692.1628851679382,,,,,,,,,,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1994.0,532.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.6946341463413,1589.0285490879344,607.0374545840882,86.57392419940346,55.030679933665,1454.6458536585365,893.6057258889167,395.11395271568915,528.3589869266901,747.746394108944,1273.5453658536583,,,,,4328.885853658536,2429.8163405848773,592.6280203001697,539.3651229134232,747.746394108944,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.0,46.5,50.0,0.0,0.0,586.5330795925221,294.421197352204,143.9554425758928,0.0,0.0,15.0,3.6,1.2,0.0,0.0,600.0,108.0,36.0,5748.48,2693.028603793156,899.6065779032022,483.8695144801022,818.8954119301768,7.0,7.0,7.0,7.0,7.0,11.0,11.0,11.0,11.0,11.0,,,,,
726309.0,,654.2035260352602,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,1998.0,532.0,2.0,1.0,20.0,20.0,20.0,20.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1316.760450563204,55.030679933665,55.030679933665,55.030679933665,55.030679933665,456.40700876095116,337.225838144708,513.2381349822607,726.1192867847,681.4544633155883,,,,,,1773.167459324155,337.225838144708,526.9958049656769,726.1192867847,681.4544633155883,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,45.625,50.0,50.0,,391.0220530616814,122.67549889675166,321.91022342729883,9.16300869169829,,10.0,1.5,3.6,46.8,,400.0,45.0,108.0,2580.0,,1088.5007719794446,359.48589530662446,850.2420537144102,1704.1983938112444,8.0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,,,,,
726310.0,24.0,628.0267332110553,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,2000.0,532.0,2.0,1.0,20.0,20.0,15.5,5.0,7.0,6.125,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.008653846153846154,0.028846153846153848,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,9.0,13.0,43.0,43.0,18.0,33.0,55.0,55.0,18.0,25.5,34.0,34.0,48.0,48.0,48.0,48.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,55.030679933665,55.030679933665,55.030679933665,55.030679933665,,481.8828458648779,502.76078399961943,727.1595921674331,660.5605358034684,,,,,,,491.054625853822,502.76078399961943,727.1595921674331,660.5605358034684,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.0,48.125,50.0,50.0,,391.0220530616814,490.70199558700665,36.65203476679316,0.0,,10.0,6.0,15.6,52.0,,400.0,180.0,936.0,2677.6,,757.6113162087166,587.0831273639918,1193.14036338514,1995.5357109194235,9.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,,,,,
726311.0,,785.1676294125011,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.0,,,,,11.0,,11.0,,,11.0,,,,,1.0,,2.0,,,,,7263.0,2002.0,532.0,2.0,2.0,20.0,20.0,20.0,20.0,0.0,0.0,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,23.0,23.0,41.0,41.0,41.0,41.0,54.0,54.0,30.0,30.0,54.0,54.0,71.0,71.0,71.0,71.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.3452243958573073,0.34522439585730724,0.34522439585730724,0.34522439585730724,1.0,1.0,1.0,1.0,,,,,,,,,,,,55.030679933665,55.030679933665,55.030679933665,55.030679933665,,495.6042298605582,724.9234434872582,695.648574646275,673.8528883951873,,,,,,,504.7760098495023,724.9234434872582,695.648574646275,673.8528883951873,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,45.416666666666664,50.0,50.0,50.0,,375.0502057274289,379.4802575548778,27.489026075094863,0.0,,8.5,4.5,36.4,52.0,,330.0,135.0,2047.2,2346.4,,585.5483358695379,856.6348715798014,1557.4839356110228,2246.6791737059684,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,,,,,
726401.0,,1357.5500845705694,0.0,,,,,,,,,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,1.0,,2.0,,,,,7264.0,1984.0,532.0,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7892500164909,656.4555534673933,656.4555534673933,656.4555534673933,,650.3420394139926,708.9719977447849,708.9719977447849,708.9719977447849,,685.8091156992597,685.8091156992598,685.8091156992598,685.8091156992598,,1453.4328087136937,1365.4275512121783,1365.4275512121783,1365.4275512121783,,,,,,,,,,,,,,,,,,,,,,,,,,1421.6524216524213,2567.8263715828625,3596.0878517501715,3596.087851750171,3596.087851750171,34.0,42.166666666666664,52.0,52.0,52.0,830.0,1426.1666666666667,1996.0,1996.0,1996.0,,4659.257771132154,3596.0878517501715,3596.087851750171,3596.087851750171,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
727501.0,7.0,1227.8815911193337,1.0,,5.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,10.0,1.0,20.0,51.0,15803.0,10.0,8.0,12.0,9.0,13.0,12.0,1.0,49.0,2.0,9.0,1.0,8.0,2.0,13.0,13.0,8.0,51.0,7275.0,1978.0,532.0,2.0,1.0,10.0,9.6875,4.25,0.0,0.0,0.016826923076923076,0.0,0.0,0.0,0.0,,,,,0.23014959723820486,0.21756813202620168,0.059041670354961495,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,1.0,0.028846153846153848,0.020192307692307693,0.0,1.0625,1.55,1.0,0.3040865384615385,4.308653846153846,7.0,0.0,0.0,0.0,28.0,37.5,59.0,59.0,32.0,43.5,49.0,49.0,28.0,40.0,53.0,53.0,85.0,93.75,141.0,141.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,0.11507479861910243,0.11507479861910243,0.11507479861910244,0.11507479861910244,,,,,,,,,,,,,,,,8522.81128188432,1924.9500861571628,2319.9524735744903,742.8010094408646,,1935.1824943219071,1233.408720643174,1108.634391843178,691.6926216079446,,,,,,,9973.025467954876,2130.530610501732,3023.0128276535484,1434.4936310488094,,,,,,,3.0,3.0,3.0,3.0,,62.0,62.0,62.0,62.0,,,,,,,,,,,,762.0161585810574,294.00079281019475,2980.7059623873647,2864.646889485808,,7.833333333333333,6.25,19.8,21.7,,259.5,196.5,776.0,858.4,,14085.187386332685,11471.135065393526,19509.71618343048,5967.848817432277,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,1918.1666666666667,1919.0,1919.0,1919.0
727502.0,7.0,1227.8815911193337,1.0,,6.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,12.0,1.0,20.0,51.0,15803.0,12.0,8.0,12.0,9.0,,12.0,1.0,49.0,,9.0,1.0,8.0,2.0,13.0,13.0,8.0,51.0,7275.0,1982.0,532.0,2.0,2.0,5.0,5.0,5.0,5.0,0.1346153846153846,0.24278846153846154,0.0,0.0,2.1,7.0,1.0,1.0,1.0,,0.028846153846153844,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,2.0,0.23014959723820486,0.17841241037443573,0.057692307692307696,0.0,0.0,0.0,14.0,38.0,46.0,46.0,14.0,28.0,41.0,41.0,14.0,24.5,43.0,43.0,20.666666666666664,67.33333333333333,101.0,101.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3452243958573073,0.34522439585730724,0.34522439585730724,0.17261219792865362,,,,,,,,,,,,,,,1414.4162333257968,8865.690594974818,2513.3089032454436,925.8099681895832,631.4819611470859,6013.045896450372,1507.4664694864387,926.0555041883225,939.0948210162835,601.9389454209065,,,,,,7427.46212977617,9368.179418136964,2932.396860228616,1864.9047892058668,1233.4209065679925,,,,,,3.0,,,,,62.0,,,,,,,,,,,,,,,923.9905041826813,804.0182697574069,3725.882452984206,2101.2968444928783,6587.958412420315,11.0,10.166666666666666,24.75,13.9,38.9,396.0,324.5,970.0,546.4,1556.0,10661.428894415554,11542.249240819074,23283.224550665556,5524.372788020244,8227.240183571306,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,1919.0,,,,
727503.0,7.0,4091.876241405653,1.0,1.0,8.0,12.0,1.0,0.0,0.0,0.0,0.0,,,12.0,1.0,,,,12.0,,12.0,,,12.0,,,,,1.0,,2.0,,,,,7275.0,1985.0,532.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,0.625,0.0,0.0,0.0,0.0,,,,,0.028846153846153844,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.0,0.0,0.0,1.0,1.0,1.0,0.028846153846153848,0.014423076923076924,0.0,5.0,5.0,5.0,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.0,0.5,1.0,11.0,48.0,53.0,53.0,17.0,44.0,48.0,48.0,17.0,33.0,46.0,46.0,44.75,94.25,119.0,119.0,4.0,3.5,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4097.975553857906,4097.975553857907,4097.975553857907,4097.975553857907,,,,,,1431.490455784963,2222.9327416154606,1587.5087426966115,631.4819611470859,631.4819611470859,,886.0936873423329,1086.5555997684316,601.9389454209065,601.9389454209065,,,,,,1431.490455784963,2496.940698361601,2674.0643424650434,1233.4209065679925,1233.4209065679925,,,,,,,,,,,,,,,,,,,,,,,,,,1110.3576158940396,2494.862561213927,898.3159117305457,5348.599243456508,8838.850706325524,12.0,18.666666666666668,2.75,38.6,33.4,421.0,707.5,98.0,1544.0,1336.0,6803.661862095832,21392.07315406923,4692.855232872681,7557.642297849922,10484.959983399775,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
