id,CHILD_EVER_ENROLLED_IN_HEAD,HOW_LONG_CHILD_WAS_IN_HEAD,TRANSFER_INCOME,CHILD_AGE_WHEN_1ST_ATTD_HEA,HGC_YEARLY_CHILD,PROFDEGREE_XRND,HGC_DLI_XRND,ASSOCIATES_XRND,BA_XRND,BS_XRND,MASTERS_XRND,HGC_REV_MOM,ASVAB_2,AFQT_2,ASVAB_9,AFQT_1,MOM_SAMPLE_ID,URBAN_RURAL,ASVAB_5,ASVAB_8,MOM_RACE,AFQT_3,ASVAB_7,HGC_OF_MOTHER_AS_OF_MAY_1_R,MOMHGC_EVER_XRND,ASVAB_1,MOM_SEX,ASVAB_10,HGC_EVER_MOM_XRND,ASVAB_12,ASVAB_3,ASVAB_11,ASVAB_6,ASVAB_4,HIGHEST_DEGREE_EVER_MOM_XRND,CYRB_XRND,VERSION_R29_XRND,MPUBID_XRND,CSEX_XRND,CRACE_XRND,HOW_MANY_BOOKS_P0,HOW_MANY_BOOKS_P1,HOW_MANY_BOOKS_P2,HOW_MANY_BOOKS_P3,HOW_OFTEN_MOM_READS_P0,HOW_OFTEN_MOM_READS_P1,HOW_OFT_CH_EATS_W_P0,HOW_OFT_CH_EATS_W_P1,HOW_OFT_CH_EATS_W_P2,HOW_OFT_CH_EATS_W_P3,MOM_HELPS_CH_LEARN_NUMBERS_P0,MOM_HELPS_CH_LEARN_ALPHABET_P0,MOM_HELPS_CH_LEARN_COLORS_P0,MOM_HELPS_CH_LEARN_SHAPES_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P0,HOW_OFT_CH_TAKEN_TO_MUSEUM_P1,HOW_OFT_CH_TAKEN_TO_MUSEUM_P2,HOW_OFT_CH_TAKEN_TO_MUSEUM_P3,MUSIC_INSTMT_CH_P1,MUSIC_INSTMT_CH_P2,MUSIC_INSTMT_CH_P3,CH_GET_SPEC_LESSON_P1,CH_GET_SPEC_LESSON_P2,CH_GET_SPEC_LESSON_P3,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P1,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P2,HOW_OFT_CH_TAKEN_TO_PERFORMANCE_P3,HOW_OFT_CH_SPEND_TIME_W_DAD_P1,HOW_OFT_CH_SPEND_TIME_W_DAD_P2,HOW_OFT_CH_SPEND_TIME_W_DAD_P3,HOW_OFT_CH_W_DAD_OUTDOORS_P1,HOW_OFT_CH_W_DAD_OUTDOORS_P2,HOW_OFT_CH_W_DAD_OUTDOORS_P3,DO_PARS_DISCUSS_TV_P1,DO_PARS_DISCUSS_TV_P2,DO_PARS_DISCUSS_TV_P3,PIAT_MATH_P0,PIAT_MATH_P1,PIAT_MATH_P2,PIAT_MATH_P3,PIAT_READ_REC_P0,PIAT_READ_REC_P1,PIAT_READ_REC_P2,PIAT_READ_REC_P3,PIAT_READ_COMP_P0,PIAT_READ_COMP_P1,PIAT_READ_COMP_P2,PIAT_READ_COMP_P3,PPVT_P0,PPVT_P1,PPVT_P2,PPVT_P3,IF_LOW_GRADES_P1,IF_LOW_GRADES_P2,IF_LOW_GRADES_P3,TYPE_OF_SCHOOL_P0,TYPE_OF_SCHOOL_P1,TYPE_OF_SCHOOL_P2,TYPE_OF_SCHOOL_P3,CH_ATTENDS_PUBLIC_PRIV_RELI_P0,CH_ATTENDS_PUBLIC_PRIV_RELI_P1,CH_ATTENDS_PUBLIC_PRIV_RELI_P2,CH_ATTENDS_PUBLIC_PRIV_RELI_P3,IS_SCHOOL_GIFTED_HANDICAPPED_P0,IS_SCHOOL_GIFTED_HANDICAPPED_P1,IS_SCHOOL_GIFTED_HANDICAPPED_P2,IS_SCHOOL_GIFTED_HANDICAPPED_P3,OWN_A_HOME_COMPUTER_P0,OWN_A_HOME_COMPUTER_P1,OWN_A_HOME_COMPUTER_P2,OWN_A_HOME_COMPUTER_P3,PARS_HELP_W_HOMEWORK_P0,PARS_HELP_W_HOMEWORK_P1,PARS_HELP_W_HOMEWORK_P2,PARS_HELP_W_HOMEWORK_P3,DOES_CHILD_USE_ANY_COMPUTER_P0,DOES_CHILD_USE_ANY_COMPUTER_P1,DOES_CHILD_USE_ANY_COMPUTER_P2,DOES_CHILD_USE_ANY_COMPUTER_P3,UNEMPR_TOTAL_P-1,UNEMPR_TOTAL_P0,UNEMPR_TOTAL_P1,UNEMPR_TOTAL_P2,UNEMPR_TOTAL_P3,UNEMPSP_TOTAL_P-1,UNEMPSP_TOTAL_P0,UNEMPSP_TOTAL_P1,UNEMPSP_TOTAL_P2,UNEMPSP_TOTAL_P3,AFDC_TOTAL_P-1,AFDC_TOTAL_P0,AFDC_TOTAL_P1,AFDC_TOTAL_P2,AFDC_TOTAL_P3,FDSTMPS_TOTAL_P-1,FDSTMPS_TOTAL_P0,FDSTMPS_TOTAL_P1,FDSTMPS_TOTAL_P2,FDSTMPS_TOTAL_P3,SSI_TOTAL_P-1,SSI_TOTAL_P0,SSI_TOTAL_P1,SSI_TOTAL_P2,SSI_TOTAL_P3,WELFARE_AMT_P-1,WELFARE_AMT_P0,WELFARE_AMT_P1,WELFARE_AMT_P2,WELFARE_AMT_P3,MOTHER_BIRTH_MONTH_P-1,MOTHER_BIRTH_MONTH_P0,MOTHER_BIRTH_MONTH_P1,MOTHER_BIRTH_MONTH_P2,MOTHER_BIRTH_MONTH_P3,MOTHER_BIRTH_YEAR_P-1,MOTHER_BIRTH_YEAR_P0,MOTHER_BIRTH_YEAR_P1,MOTHER_BIRTH_YEAR_P2,MOTHER_BIRTH_YEAR_P3,SPOUSE_WKSWK_PCY_P-1,SPOUSE_WKSWK_PCY_P0,SPOUSE_WKSWK_PCY_P1,SPOUSE_WKSWK_PCY_P2,SPOUSE_WKSWK_PCY_P3,SPOUSE_HRSWK_PCY_P-1,SPOUSE_HRSWK_PCY_P0,SPOUSE_HRSWK_PCY_P1,SPOUSE_HRSWK_PCY_P2,SPOUSE_HRSWK_PCY_P3,LABOR_INCOME_P-1,LABOR_INCOME_P0,LABOR_INCOME_P1,LABOR_INCOME_P2,LABOR_INCOME_P3,WKSWK_PCY_P-1,WKSWK_PCY_P0,WKSWK_PCY_P1,WKSWK_PCY_P2,WKSWK_PCY_P3,HRSWK_PCY_P-1,HRSWK_PCY_P0,HRSWK_PCY_P1,HRSWK_PCY_P2,HRSWK_PCY_P3,TNFI_TRUNC_P-1,TNFI_TRUNC_P0,TNFI_TRUNC_P1,TNFI_TRUNC_P2,TNFI_TRUNC_P3,NUM_OLDER_SIBLINGS_P-1,NUM_OLDER_SIBLINGS_P0,NUM_OLDER_SIBLINGS_P1,NUM_OLDER_SIBLINGS_P2,NUM_OLDER_SIBLINGS_P3,NUM_CHILDREN_P-1,NUM_CHILDREN_P0,NUM_CHILDREN_P1,NUM_CHILDREN_P2,NUM_CHILDREN_P3,MOTHER_AGE_P-1,MOTHER_AGE_P0,MOTHER_AGE_P1,MOTHER_AGE_P2,MOTHER_AGE_P3
1001.0,0.0,,,,12.0,0.0,8.0,0.0,0.0,1.0,0.0,9.0,,,,,,1.0,,,3.0,,,9.0,9.0,,,,9.0,,,,,,,1983.0,532.0,10.0,2.0,3.0,,,15.0,,,2.0,,,7.0,,,,,,,,0.1346153846153846,,,1.0,,,1.0,,,0.028846153846153848,,,1.0,,,1.0,,,1.0,,13.0,37.5,,,18.0,39.5,,,18.0,40.0,,,64.0,96.66666666666666,,,,5.0,,,,,,,,1.0,1.0,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,,,41.333333333333336,42.25,43.0,,12215.574005153163,8672.583261761618,18555.82593758947,28106.212424849702,,52.0,42.666666666666664,40.125,52.0,,2080.0,1251.1666666666667,808.75,2080.0,,33932.15001431434,34003.54041416166,98822.10134554823,82105.4609218437,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
1002.0,0.0,,,,,,,,,,,9.0,,,,,,1.0,,,3.0,,,9.0,9.0,,,,9.0,,,,,,,1988.0,532.0,10.0,2.0,3.0,,,,,,3.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,,,,41.5,46.0,,,,17869.166905239053,31563.12625250501,,,,43.083333333333336,52.0,,,,1039.1666666666667,2080.0,,,,83005.11260616471,111523.04609218438,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
1201.0,0.0,,,,,,,,,,,16.0,,,,,,1.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,3.0,1989.0,532.0,12.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,13.0,,,,13.0,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,,,,,42.0,,,,,85901.80360721445,,,,,52.0,,,,,1553.0,,,,,183178.8577154309,,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
1202.0,,,,,,,,,,,,16.0,,,,,,1.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,3.0,1993.0,532.0,12.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,,,,,42.0,,,,,85901.80360721445,,,,,52.0,,,,,1553.0,,,,,183178.8577154309,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
1601.0,0.0,,,,12.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,,,,,,1.0,,,3.0,,,13.0,13.0,,,,13.0,,,,,,1.0,1990.0,532.0,16.0,1.0,3.0,,,20.0,,,1.5,,,5.2,,1.0,1.0,1.0,1.0,,,0.028846153846153848,,,0.7,,,1.0,,,0.060576923076923084,,,1.0,,,0.48635257147915373,,,1.0,,,44.5,57.0,,,60.5,76.0,,,54.5,77.0,,67.5,97.5,,,,3.8,,,,3.0,,,2.8499999999999996,2.4,2.05,,4.0,,,,,1.0,,,,,1.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,52.0,52.0,52.0,52.0,20.0,44.166666666666664,53.75,40.0,55.0,63940.30918980819,65755.29630689953,58012.20297738334,119968.99513312339,199139.8468365302,52.0,51.0,47.5,52.0,52.0,2641.0,1534.0,922.0,1529.5,2123.625,83518.3063269396,146586.78833858194,199395.3872029774,256065.08365302035,309849.6709132551,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,,,,,
1602.0,0.0,,,,9.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,,,,,,1.0,,,3.0,,,13.0,13.0,,,,13.0,,,,,,1.0,1993.0,532.0,16.0,1.0,3.0,,,20.0,,,1.0753739930955122,,,1.0,,,,,,0.028846153846153848,0.028846153846153848,0.06850961538461539,,,1.0,,,1.0,,,0.028846153846153844,,,3.0,,,0.057692307692307696,,,1.0,,,41.0,,,,48.0,,,,45.0,,,34.0,80.0,,,,4.5,,,3.0,2.25,,,,,1.0,,,,,,,,,,,,0.057537399309551214,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,,0.0,56.666666666666664,42.5,47.5,,74634.98425422276,57697.77650539175,90163.64872602349,181182.87890065848,208963.88892069858,52.0,49.75,50.875,52.0,51.6,2020.0,1024.75,1239.625,2022.0,2076.4,150265.10163183513,175444.25756274455,208181.2517892929,337846.7636988262,297086.2250214716,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
1603.0,0.0,,,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,,,,,,1.0,,,3.0,,,13.0,13.0,,,,13.0,,,,,,1.0,1996.0,532.0,16.0,2.0,3.0,,,20.0,,,1.0,,,0.0,,1.0,1.0,1.0,1.0,,,0.08173076923076923,,,0.5,,,1.0,,,0.08173076923076923,,,4.5,,,0.057692307692307696,,,1.0,,,17.5,51.0,,,45.0,79.0,,,35.0,48.0,,,49.5,,,,5.0,,,2.75,1.8,,,,,1.0,,,,,,,,,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,,,49.166666666666664,42.5,60.0,,,70174.73041320738,149909.42599484685,201491.33008874895,233233.93501288292,,49.0,52.0,51.7,51.875,,1048.0,1786.5,2125.4,2031.75,,200893.4416451952,310503.9685084454,305282.3378184942,312709.26066418557,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
1901.0,0.0,,8717.735470941885,,,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,1.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1987.0,532.0,19.0,2.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,44.0,,,,30.5,,,,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6258.335757228744,7812.4248496994,,,,1890.4288577154311,2676.102204408818,,,,,,,,,5344.841225307758,10488.527054108217,,,,,,,,,,,,,,52.0,,,,,25.0,,,,780.4179788147724,1605.2104208416833,0.0,0.0,0.0,6.0,8.666666666666666,0.0,0.0,0.0,138.0,248.33333333333334,0.0,0.0,0.0,,12181.742246397558,8809.456412825652,1779.6342685370741,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
2001.0,0.0,,1573.4468937875754,,12.0,0.0,10.0,0.0,1.0,0.0,1.0,16.0,,,,,,1.0,,,3.0,,,16.0,17.0,,,,17.0,,,,,,4.0,1990.0,532.0,20.0,2.0,3.0,,,20.0,,,7.0,,,7.0,,1.0,1.0,1.0,1.0,,,0.1632756484022307,,,1.0,,,1.0,,,0.10288461538461538,,,1.0,,,3.1,,,1.0,,,45.5,66.0,,,62.0,84.0,,,56.5,81.0,,64.83333333333333,108.16666666666667,,,,4.7,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,0.8075373993095512,,,1.0,,,,,,,,3875.872029773834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.0,52.0,52.0,52.0,40.0,40.0,40.0,40.0,40.0,52553.67878614372,72769.49136367976,110004.79530489551,143592.72831377044,217345.0415115946,52.0,48.666666666666664,52.0,52.0,52.0,2080.0,1958.75,2082.375,1664.0,1937.0,119121.6719152591,147855.4943219773,194536.8308044661,263834.1082164329,387993.4486115088,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
2501.0,0.0,,,,10.0,0.0,8.0,0.0,0.0,1.0,0.0,14.0,,,,,,1.0,,,3.0,,,14.0,14.0,,,,14.0,,,,,,1.0,1990.0,532.0,25.0,1.0,3.0,,,15.0,,,0.8967148357971142,,,10.5,,1.0,1.0,1.0,1.0,,,0.028846153846153844,,,0.0,,,0.5,,,0.014423076923076922,,,1.0,,,4.0,,,1.0,,,37.0,66.0,,,48.0,72.0,,,39.0,58.0,,44.125,80.625,,,,3.5,,,,1.0,,,1.85,1.4,1.0499999999999998,,4.0,,,,,1.0,,,,,0.057537399309551214,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,51.2,52.0,60.0,59.583333333333336,56.25,60.0,60.0,39415.25908960779,29926.60559213666,38548.024620669916,51180.64700830232,77476.18236472947,52.0,50.333333333333336,52.0,52.0,52.0,2080.0,1276.0,1040.0,1248.0,1248.0,109574.42026910966,152028.77182937306,351715.8247924421,971668.8814486116,1083473.7932651017,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
2502.0,0.0,,,,13.0,0.0,8.0,0.0,0.0,1.0,0.0,14.0,,,,,,1.0,,,3.0,,,14.0,14.0,,,,14.0,,,,,,1.0,1993.0,532.0,25.0,2.0,3.0,,,17.5,,,1.5673076923076925,,,7.0,,,,,,0.028846153846153848,0.028846153846153848,0.018028846153846156,,,0.0,,,0.0,,,0.0,,,1.0,,,1.0,,,1.0,,,44.0,,,,71.0,,,,40.0,,,25.0,69.0,,,,5.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,0.11507479861910243,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,51.25,51.8,52.0,50.0,59.583333333333336,60.0,60.0,58.0,16718.236472945897,31120.288195438505,47942.671056398525,62996.72144288578,105428.18775837391,49.0,52.0,52.0,52.0,52.0,620.0,1120.6666666666667,1196.0,1248.0,1248.0,96328.88634411684,234778.31854184563,822909.568064701,1164799.0605782995,925727.9246859433,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
2701.0,0.0,,,,11.0,0.0,10.0,0.0,1.0,0.0,1.0,15.0,,,,,,0.0,,,3.0,,,15.0,16.0,,,,16.0,,,,,,3.0,1988.0,532.0,27.0,2.0,3.0,,,20.0,,,7.0,,,4.0,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,0.1346153846153846,,,1.4,,,2.5,,,1.0,,,46.5,75.0,,,57.0,83.0,,,48.0,77.0,,69.5,108.5,,,,5.0,,,,1.0,,,1.0625,1.5,1.9375,,1.0,,,,,1.0,,,,,0.11507479861910243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.666666666666664,52.0,52.0,52.0,50.0,51.333333333333336,61.625,69.0,60.625,0.0,0.0,2661.946392785572,18763.32590896078,0.0,0.0,0.0,16.375,33.2,0.0,0.0,0.0,199.0,654.0,0.0,58129.48496993988,106971.49064796261,191641.4604924134,544665.9493844833,1198984.6800028628,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
2702.0,0.0,,,,12.0,0.0,8.0,0.0,0.0,1.0,0.0,16.0,,,,,,0.0,,,3.0,,,16.0,16.0,,,,16.0,,,,,,3.0,1992.0,532.0,27.0,1.0,3.0,,,20.0,,,5.0,,,5.8,,1.0,1.0,1.0,1.0,,,0.10288461538461538,,,1.0,,,1.0,,,0.10288461538461538,,,1.7,,,1.0,,,1.0,,,57.0,80.0,,,41.5,66.0,,,39.5,67.0,,58.166666666666664,102.83333333333333,,,,5.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,0.34522439585730724,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,50.0,60.25,70.0,61.5,42.5,0.0,1774.6309285237146,23454.157386200975,0.0,42777.549905525346,0.0,10.916666666666666,41.5,0.0,39.5,0.0,132.66666666666666,817.5,0.0,461.5,111161.54136845119,173634.4263288482,431062.6367019755,1159003.5840251935,683543.4231949615,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
3001.0,0.0,,,,,0.0,8.0,0.0,0.0,1.0,0.0,12.0,1.0,9.0,4.0,14.0,,1.0,13.0,59.0,3.0,8528.0,40.0,12.0,12.0,51.0,,9.0,12.0,4.0,5.0,12.0,5.0,8.0,1.0,1982.0,532.0,30.0,1.0,3.0,,,20.0,,,3.5,,,7.0,,1.0,1.0,1.0,1.0,,,0.08173076923076923,,,1.0,,,1.0,,,0.1346153846153846,,,1.0,,,2.5,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,58.0,,,,,,48.5,49.25,48.7,47.5,,40.416666666666664,46.5,43.1,54.375,12915.717148582882,9930.8702643382,1064.8564629258517,0.0,0.0,52.0,42.5,21.25,0.0,0.0,2243.0,1330.75,637.5,0.0,0.0,40519.89693673061,18222.76779749976,22417.898797595193,57674.28571428572,74556.55596908103,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,1923.0,,,,
3002.0,0.0,,,,12.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1987.0,532.0,30.0,1.0,3.0,,,20.0,,,5.0,,,7.0,,,,,,,,,,,1.0,,,1.0,,,0.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,5.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,49.833333333333336,47.875,47.8,50.2,48.0,40.166666666666664,41.875,53.5,53.0,38279.501860864584,2129.7129258517034,0.0,0.0,38582.76553106213,52.0,22.833333333333332,0.0,0.0,0.0,1560.0,685.0,0.0,0.0,0.0,,32574.529153545187,52190.19467506442,77139.23275121674,163249.41677640998,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,,,,,
3003.0,0.0,,,,11.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1991.0,532.0,30.0,1.0,3.0,,,20.0,,,7.0,,,7.0,,,,,,,,0.0673076923076923,,,1.0,,,0.0,,,0.1346153846153846,,,1.0,,,2.5,,,0.5,,,,,,,,,,,,,,,,,,,5.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,48.916666666666664,47.5,49.6,52.0,42.0,43.916666666666664,54.375,51.0,53.0,0.0,0.0,0.0,38582.76553106213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31266.112797022626,54827.43582402901,74556.55596908103,115534.10752934442,236387.52590896082,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,
3501.0,0.0,,,,,,,,,,,13.0,,,,,,0.0,,,3.0,,,13.0,13.0,,,,13.0,,,,,,2.0,1990.0,532.0,35.0,2.0,3.0,,,,,,5.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,51.0,51.5,,,40.0,41.25,40.0,,,,48632.98501765437,49018.179215574004,,,52.0,52.0,52.0,,,2080.0,2123.3333333333335,2600.0,,,,103075.67993129116,126550.74434583454,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,,,,,
3502.0,0.0,,,,,,,,,,,13.0,,,,,,0.0,,,3.0,,,13.0,13.0,,,,13.0,,,,,,2.0,1993.0,532.0,35.0,2.0,3.0,,,,,,,,,,,,,,,0.1346153846153846,,,,,,,,,,,,,,,,,,,,,,12.0,,,,18.0,,,,18.0,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,50.75,,,,40.0,41.25,,,,45776.123675923285,50797.40433247448,,,,52.0,52.0,,,,2080.0,2383.3333333333335,,,,95532.77984540512,122965.3592900086,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,
3701.0,0.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1990.0,532.0,37.0,2.0,3.0,,,20.0,,,4.075373993095512,,,7.0,,1.0,1.0,1.0,1.0,,,0.1346153846153846,,,1.0,,,1.0,,,0.0,,,1.0,,,7.0,,,1.0,,,49.25,,,,56.5,,,,54.75,,,,,,,,5.0,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,52.0,52.0,52.0,52.0,40.0,42.166666666666664,40.0,40.0,40.0,36787.5751503006,9656.551197633364,6752.576581734898,67537.70397938736,107952.75694245636,52.0,11.333333333333334,15.5,52.0,52.0,2080.0,453.3333333333333,407.5,1196.0,1820.0,169573.20354995708,202957.1201927665,182765.7421986831,290053.9478957916,254749.77497852856,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,,
4301.0,0.0,,8211.126252505012,,8.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,1.0,13.0,11.0,9.0,,1.0,15.0,42.0,3.0,15325.0,25.0,12.0,12.0,51.0,,13.0,12.0,9.0,14.0,6.0,6.0,6.0,1.0,1982.0,532.0,43.0,2.0,3.0,,,12.5,,,1.0,,,7.0,,1.0,1.0,1.0,1.0,,,0.0,,,0.5,,,0.0,,,0.0,,,4.0,,,0.5288461538461539,,,0.5,,,34.0,53.0,,,30.0,45.0,,,30.5,42.0,,26.833333333333336,70.16666666666667,,,,4.5,,,,,1.0,,,1.0,,,,1.0,,,,0.0,,,,,1.5,,,,,,,,,8220.88977955912,,,,,,,1441.8370073480291,9390.78356713427,8581.634926996852,20.964786716289723,,,2727.994274262812,3637.6266819352995,3637.2408817635283,,,,3677.615230460922,,,1441.8370073480291,11436.77927283138,12356.795762954482,36.08932150014314,6.0,,,,,61.0,,,,,,,,,24.0,,,,,40.0,481.173776123676,4892.405668479816,4908.992270254796,386.60177497852845,7619.9012310334965,12.0,34.0,22.5,3.6,44.0,330.0,1373.8333333333333,651.75,90.0,1187.125,,14272.301746349842,11236.610435156028,26489.94342971658,40715.04523332379,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1920.0,,,,
4302.0,1.0,24.0,15764.150277698258,3.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,,,,,,1.0,,,3.0,,,12.0,12.0,,,,12.0,,,,,,1.0,1989.0,532.0,43.0,2.0,3.0,,,15.0,,,1.0,,,2.0,,,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,4.0,,,0.5288461538461539,,,0.0,,7.0,41.0,,,7.0,26.0,,,7.0,26.0,,,61.0,93.0,,,,4.5,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,0.0,,,,,1.5,,,,,,,,8220.88977955912,,,,,,,724.120240480962,13284.488977955914,20.46235327798454,21.299742341826512,,,3279.336100772975,3767.584884053822,2928.1788720297745,5904.512419123964,,7335.2705410821645,19.959919839679362,,,724.120240480962,17786.37016890925,41.06212424849699,21.780704265674206,5904.512419123964,,,,,,,,,,,,,24.0,,,,,40.0,,,10010.878900658461,1926.3498425422276,1595.937947323218,6283.699685084456,0.0,35.0,12.166666666666666,19.5,28.0,0.0,1307.0,291.6666666666667,390.0,887.6,0.0,,18131.31596526386,35432.51324076725,24966.32244488978,8612.536349269973,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,,,,,
